,1FUE-TOTPA-FLOW,1FWS-FWFLW-A,1FWS-STMFLW-A,1JT66801S,1LDC-GROSS-MW,1TCMVACPT2,5C0002FLOW,BA1003,BA1503,BA1T,BA2003,BA2004,BAROMETRIC-PRESS,C19,CW313,CW316,CW317-COND,DGS3,FW401,FW413,FW451,FW452,FW468,S11,S202,S212,S302,S312,S412,S422,S423,S502,S602,S613,S631,S633,S831,S833,S839C,BA2007,BA2051,BA2052,BA2053,BA2054,BA2503,BA2504,BA2507,BA2551,BA2552,BA2553,BA2554,BF2001,BF2002,BF2003,BF2501,BF2502,BF2503,BG3506A,BG3506B,C105,C205,C305,C411,CW119,CW129,D207,D607,FW402,FW606,FW611,PERFTEST-D508,PERFTEST-D608,PERFTEST-FW503,PERFTEST-FW603,PERFTEST-FW608,PERFTEST-S501,S105,BG3502,BG3503,BG3505,C51,CW213A,CW216A,FW4537-VACA,FW4537-VACB,FW4537-VACC,FW463,FW464,FW711,FW712,PERFTEST-S633,S614,S634,S640,S801,S804,S811,S834,num_mills
3/10/2020 7:00,332.167908,821.736938,782.202637,131.726074,131.085373,0.849609,0.566098,2.523178,2.183838,1219.144531,1.176758,606.018066,23.493164,78.751717,50.067741,68.58152,4148.254395,67.209888,294.404602,194.067383,1583.425171,302.515198,1724.609375,0.7901,230.374466,0.368652,487.171082,16.289063,54.212952,53.068542,626.632446,781.797852,612.226685,262.261963,984.796143,241.296387,986.016846,1467.407227,852.81366,207.222,-1.968933,664.306641,-3.441193,295.629883,0.908202,616.088867,210.960388,-2.162109,686.126709,-3.876984,311.132813,32.10144,141.610718,611.816406,31.292725,141.07666,622.497559,4.638062,4.586182,144.276718,174.172668,240.563431,296.274902,20.33386,37.438961,152.584473,338.62677,68.347168,413.94043,1555.297852,311.415741,337.214722,300.369629,327.609711,410.761871,84.705795,-8.936594,-0.778015,-0.697998,-1.175385,285.168457,57.446075,70.815643,0.426178,0.426178,0.426178,0.739837,280.421753,522.636292,520.765625,236.279297,659.811401,982.659912,238.842773,1515.014648,595.773315,790.69519,981.744385,2
3/8/2020 8:20,348.465393,848.64801,805.056763,131.542969,131.699112,0.856476,0.390622,2.093753,2.247925,1141.231079,0.673218,601.745605,23.292969,80.154366,57.788517,70.422104,4039.154053,67.696374,291.894531,191.748047,1583.883789,299.401855,1727.050781,0.854187,218.710999,-0.452271,467.969635,16.105957,52.839661,53.045654,608.429626,761.987976,614.125793,264.459229,969.537354,244.226074,988.153137,1464.660522,863.494934,205.055237,-1.917664,663.085938,-3.506042,293.920898,0.647277,613.647461,209.182739,-2.020203,690.704346,-3.604614,309.667938,31.8573,137.979111,609.375,31.735229,137.87233,620.819092,3.62793,2.712403,144.393021,173.796219,239.149261,294.715332,20.372007,37.423706,152.122375,338.298187,66.668701,414.550781,1556.671143,308.776001,334.397858,297.405518,326.78241,411.097534,84.552925,-8.825998,-0.639313,-0.779785,-1.079254,283.657837,58.606564,72.56813,0.405579,0.437622,0.40329,0.617767,278.096741,507.701141,506.898224,239.025879,657.751465,966.485596,241.40625,1514.099121,595.773315,772.384644,982.202148,2
3/8/2020 8:00,347.45163,848.039612,804.921692,131.542969,132.056244,0.849609,0.390622,2.093753,2.116699,1147.275635,0.575562,601.745605,23.292969,78.957329,56.662449,68.530235,4083.404541,70.473498,292.375183,191.992188,1581.13208,300.117737,1726.44043,0.817566,218.710999,-0.217285,468.919128,16.203613,53.800964,53.091431,609.146118,762.984253,614.125793,265.924072,963.891663,244.226074,980.371094,1462.829712,859.680115,205.055237,-1.934143,663.085938,-3.503448,293.920898,0.641173,613.647461,208.236694,-1.900269,690.704346,-3.547546,309.667938,31.8573,137.017838,609.375,31.758118,137.338257,620.819092,3.450928,2.407227,144.393021,173.796219,239.149261,294.715332,20.410156,37.57629,152.122375,339.249054,66.18042,414.550781,1553.924561,309.435822,335.060516,298.228729,326.947876,410.929688,85.128189,-8.842127,-0.851715,-0.628418,-1.079254,285.122681,57.567661,70.764305,0.405579,0.405579,0.40329,0.373627,279.293396,506.630554,505.827545,239.788803,654.180908,963.357544,242.504883,1514.099121,595.628967,768.722534,976.251221,2
3/3/2020 0:10,333.934692,865.634277,811.893127,131.451416,131.392227,0.838165,0.566098,2.256321,1.75354,1134.836426,0.639648,604.797363,23.209961,77.494064,52.441383,66.407875,4171.905273,64.304736,292.054749,191.442871,1579.756226,300.022125,1725.219727,0.735168,212.667404,-0.394287,462.530151,16.130371,53.366089,52.793884,604.787903,756.830811,605.751099,265.283203,965.722656,244.40918,981.744385,1461.914063,862.731934,204.978943,-1.939636,668.121338,-3.902924,292.578125,0.664062,604.797363,205.26123,-2.032104,683.074951,-3.677246,302.34375,32.177734,139.688126,611.968994,31.803894,139.581299,611.206055,3.307495,3.521119,143.556076,173.460297,238.658844,294.468506,20.356749,37.301632,150.994751,337.727448,65.020752,414.398163,1553.466797,309.270874,333.569611,298.064087,326.616974,410.929688,84.633331,-8.710794,-0.799988,-0.904297,-1.170044,285.305786,56.047043,69.642326,0.389556,0.394134,0.389556,0.373627,267.060272,507.80423,504.592133,239.025879,652.120972,962.823486,241.52832,1510.437012,595.556763,769.638062,975.640869,2
3/7/2020 21:50,408.071289,852.555542,800.679382,131.451416,131.711365,0.858765,0.703427,2.191907,1.582642,1153.499878,0.603027,622.192383,23.307617,80.210045,57.546215,71.642281,4158.172363,67.310028,292.909241,192.724609,1582.507935,301.008667,1723.999023,0.840454,228.445374,-0.574341,483.296021,16.276855,53.22876,52.770996,622.654358,779.293457,612.983398,265.283203,982.202148,243.768311,975.335754,1466.491699,858.154236,217.529297,-1.933228,685.974121,-3.817322,312.109375,0.650329,624.633789,218.994125,-2.134644,701.690674,-3.895142,323.584015,31.681824,143.426514,630.432129,30.834961,141.824341,631.347656,3.331909,4.186402,144.198456,173.685745,239.523132,295.24472,20.608521,37.652584,152.799606,339.819672,67.004395,414.703339,1554.382324,310.42569,336.551819,298.88739,327.775177,411.768921,85.102547,-8.63476,-0.815094,-0.685181,-1.159363,283.428955,59.446033,73.276337,0.451355,0.453644,0.449066,0.556734,280.18689,518.996582,513.11377,239.178467,654.730225,981.515503,241.40625,1514.099121,595.701111,782.455444,973.809814,3
2/29/2020 19:40,341.706177,841.156311,790.30304,131.359848,131.509064,0.840454,1.725766,1.744079,2.064819,1142.164185,0.560303,596.862793,23.258789,78.520988,53.270859,68.951698,4165.039063,67.683012,290.612793,191.931152,1581.590698,298.713654,1723.999023,0.767212,219.179352,-0.745239,468.270142,15.959473,52.198792,51.512146,611.199829,762.410278,613.791321,264.093018,974.11499,243.127441,988.458252,1465.576172,858.917175,207.191452,-1.825195,660.03418,-3.358185,293.066437,0.71289,602.050781,208.404541,-1.990906,681.091309,-3.573486,305.639648,32.215881,145.349121,603.118896,31.590271,143.640137,607.696533,3.12439,3.136597,144.136108,173.378387,238.140335,294.388916,20.21179,37.355038,151.122849,337.850342,66.882324,413.635254,1553.466797,306.961853,334.066528,296.088593,326.120667,410.761871,84.015472,-8.664713,-0.725372,-0.723633,-1.130371,286.038208,58.558918,71.146378,0.410156,0.414733,0.410156,0.800874,275.890137,509.224518,506.548248,238.415512,660.360718,971.902466,240.673828,1513.183594,595.701111,780.62439,983.880615,2
3/10/2020 17:40,335.504456,850.906494,798.233643,131.268295,131.464203,0.909118,0.840756,2.225648,2.003784,1195.333984,1.085205,562.988281,23.493164,85.582054,55.105976,76.821678,4127.654785,64.51545,291.947937,193.457031,1582.507935,299.333984,1727.661133,1.032715,220.293716,-0.71167,473.556,16.228027,53.160095,53.274536,613.297546,765.067932,611.271423,263.543701,968.469299,242.578125,986.779846,1465.576172,856.628479,202.812195,-1.968018,620.361328,-3.531982,281.713867,1.001281,561.767578,203.544617,-2.196899,627.532959,-3.752472,291.601532,31.987,146.630859,569.702148,31.323242,145.883194,569.396973,4.116212,3.67981,146.015884,173.517395,239.357941,295.399506,20.951843,38.568115,152.749588,338.468262,68.133545,413.482666,1555.297852,308.776001,334.563507,297.405518,326.616974,410.594055,84.632874,-8.849039,-0.675018,-0.719971,-1.187592,282.696533,66.735046,79.349411,0.529174,0.533752,0.529174,0.312593,271.562592,498.10318,496.227753,237.652588,658.987427,967.477417,239.941406,1514.099121,595.773315,780.62439,982.049561,2
2/28/2020 22:50,356.520325,801.527222,800.768982,131.268295,130.646957,0.82901,1.519772,2.425024,2.055664,1199.094238,0.618286,595.031738,23.493164,77.314209,51.524563,67.910454,4120.788574,67.174848,291.200256,191.19873,1580.214844,299.660217,1721.557617,0.748901,221.270737,-0.705566,473.247406,15.727539,51.878357,51.992798,614.854065,767.502502,609.245422,262.994385,974.11499,241.937256,984.796143,1465.576172,858.917175,204.902649,-1.889282,656.37207,-3.521606,290.258789,0.607604,600.830078,206.367493,-1.965271,679.260254,-3.591644,302.832031,31.628418,141.183472,602.508545,30.903625,140.969849,608.917236,3.322754,3.917847,143.381958,172.550766,238.168365,294.14209,20.295715,37.32452,150.536133,337.683838,63.800049,412.872314,1554.840088,308.116241,334.066528,297.405518,325.789825,409.587219,83.356552,-8.775309,-0.780304,-0.841431,-1.120453,282.60498,56.731606,69.202843,0.398712,0.40329,0.401001,0.800874,276.839783,506.919006,507.186676,236.889633,656.515503,972.207642,240.185547,1515.014648,595.701111,780.62439,979.150452,2
3/8/2020 15:40,348.31781,845.716431,802.858337,131.268295,131.108551,0.881653,0.726314,2.084552,1.570435,1113.473877,0.584717,613.647461,23.229492,83.70237,58.87492,75.665657,4168.09082,70.18401,292.481995,192.663574,1582.507935,301.159698,1722.77832,0.94574,226.42215,-0.256958,478.459381,16.118164,52.954102,52.72522,618.345947,773.386841,610.427856,264.18457,975.640869,243.035889,976.40387,1465.576172,858.154236,212.211624,-1.879211,672.241211,-3.583862,303.198242,0.358886,621.887207,216.186508,-2.032104,698.944092,-3.656494,318.457031,31.887817,143.960571,619.445801,31.323242,142.999268,629.058838,2.932129,2.904663,144.521454,173.595566,238.711197,294.599945,20.280455,37.446594,153.12149,338.781616,66.973877,414.245605,1554.840088,310.095734,336.220367,298.722717,327.113312,410.929688,84.792183,-8.597895,-0.66861,-0.798096,-1.056366,282.925415,63.713825,77.292099,0.494843,0.501709,0.497131,0.739837,278.18454,511.344238,512.14679,238.415512,653.90625,976.174927,240.795898,1514.099121,595.773315,782.455444,973.962463,2
3/5/2020 20:10,328.793549,851.660461,804.559387,131.268295,130.618637,0.883942,0.756833,2.408153,1.634521,1118.122803,0.664063,610.595703,23.551758,80.722801,56.805546,71.766769,4174.193848,67.208994,292.214966,192.114258,1578.838989,300.205292,1722.77832,0.826721,219.805496,-0.296631,473.23584,15.97168,52.999878,52.244568,614.205444,768.849426,608.835754,263.452148,975.183105,242.852783,983.117676,1461.914063,856.628479,211.357117,-1.993652,673.614502,-3.773224,300.146484,0.703735,616.088867,213.615417,-2.05957,695.739746,-3.64093,314.18457,32.032776,144.067398,618.530273,31.460571,144.494629,623.10791,3.295289,3.414307,144.115601,173.358093,238.638931,294.846771,20.59326,38.621521,152.589035,338.940094,66.668701,413.635254,1551.635742,309.6008,335.226196,298.228729,326.78241,410.594055,84.479706,-8.773005,-0.781677,-1.113037,-1.17157,285.214233,61.049961,74.001205,0.458222,0.458222,0.458222,0.129486,180.631622,510.438568,509.368286,237.652588,655.828857,973.123169,239.453125,1511.352539,595.556763,780.62439,978.5401,2
3/8/2020 22:50,436.531128,843.539795,797.631897,131.176743,131.576019,0.877075,0.756833,2.03394,1.97937,1267.222168,0.685425,640.50293,23.332031,83.134872,60.932999,73.762146,4161.987305,67.322136,293.122864,192.419434,1580.673462,301.064117,1727.050781,0.941162,232.331467,-0.025024,480.624146,16.09375,53.366089,53.251648,620.364624,775.445984,615.630554,264.367676,980.523743,243.493652,980.828857,1463.745239,853.576599,223.114014,-2.12915,698.791504,-3.905518,328.588898,0.606078,644.775391,224.815369,-2.182251,717.254639,-3.998901,341.162109,31.742859,138.085938,646.911621,31.315613,136.056534,649.200439,3.490601,5.010376,145.46138,174.279373,239.54303,295.025665,20.791626,38.224789,153.022263,338.924103,65.447998,414.855988,1553.924561,310.260712,335.557587,299.052063,327.113312,410.929688,85.06041,-8.791437,-0.828369,-0.754761,-1.17157,285.488892,62.272087,75.647156,0.49942,0.49942,0.492553,0.434663,287.894897,525.184509,519.840088,238.5681,655.828857,978.311157,240.551758,1513.183594,595.628967,790.69519,977.624512,3
3/5/2020 23:50,333.934753,854.116699,809.659058,131.176743,131.304611,0.920563,0.596616,2.201109,2.272339,1156.541504,0.978394,617.919922,23.59082,81.615463,56.970074,71.758102,4174.957031,70.439256,292.321777,192.480469,1580.673462,300.276825,1723.999023,0.845032,225.688324,-0.543823,479.005463,15.910645,53.160095,53.022766,618.497131,774.737183,611.816956,263.818359,978.997803,243.676758,982.965149,1464.660522,855.865479,211.56311,-1.914001,680.938721,-3.70578,301.123077,0.815124,624.328613,213.920593,-2.042175,702.148438,-3.721344,315.161133,31.834412,142.465195,625.854492,31.513977,142.358414,630.432129,3.615723,3.875123,144.815567,173.804489,239.237747,295.757996,20.112608,37.385555,152.250397,338.615143,67.523193,414.245605,1553.466797,309.765778,334.894836,298.393372,327.113312,411.097534,84.731056,-8.844431,-0.806854,-0.955566,-1.122742,283.978271,61.862045,74.554199,0.451355,0.46051,0.458222,0.190523,274.026337,513.751709,512.14679,238.262924,657.202148,977.929688,240.673828,1512.268066,595.556763,785.202026,978.997803,2
3/3/2020 0:20,333.637482,850.900269,789.717346,131.085205,131.001221,0.82901,0.566098,2.256321,1.75354,1157.504395,0.639648,604.797363,23.209961,77.408463,52.441383,66.407875,4198.60791,64.281768,291.627502,191.442871,1580.214844,299.306244,1725.219727,0.716858,213.638245,-0.394287,463.479462,15.910645,52.313232,52.748108,605.822632,756.830811,608.616638,264.18457,968.164063,243.218994,982.507324,1460.998535,858.917175,204.978943,-1.934143,668.121338,-3.552734,291.601532,0.664062,605.712891,205.26123,-2.032104,683.074951,-3.677246,302.34375,32.055664,139.688126,611.053467,31.788635,139.581299,611.206055,3.457032,3.795777,143.556076,173.460297,238.658844,294.468506,20.471189,37.301632,150.994751,337.727448,65.570068,413.482666,1553.009033,308.776001,333.73526,297.240875,326.451538,410.594055,84.095428,-8.710794,-0.808685,-0.785889,-1.160889,285.443115,56.047043,69.341026,0.380402,0.387268,0.380402,0.495697,276.005859,508.874664,505.662933,238.110352,654.318237,965.79895,240.795898,1511.352539,595.412354,773.300171,977.166748,2
3/10/2020 7:10,337.967346,845.052002,784.257935,130.993652,131.552277,0.849609,0.566098,2.523178,2.36084,1206.057861,1.060791,605.102539,23.493164,78.495079,49.110443,68.58152,4123.840332,64.16667,293.710327,192.724609,1578.838989,301.640503,1720.336914,0.739746,229.407806,0.368652,485.270874,16.386719,54.212952,53.938293,624.959778,779.806824,613.182129,261.529541,985.559082,241.479492,988.61084,1461.914063,842.132568,207.222,-2.0495,662.475586,-3.67984,294.65329,0.953979,614.257813,210.044876,-2.162109,685.211182,-3.86142,310.15625,32.10144,141.610718,609.985352,31.216431,141.07666,620.666504,4.400025,4.13147,144.276718,174.172668,240.563431,296.274902,20.33386,37.286377,152.584473,338.62677,67.1875,413.94043,1549.804688,310.755707,335.723267,299.546112,327.278778,410.426239,85.059502,-8.971155,-0.778015,-0.724854,-1.118927,283.337402,57.446075,70.042007,0.426178,0.426178,0.426178,0.922944,278.268005,522.636292,520.765625,236.584473,660.635376,983.117676,239.208984,1509.521606,595.484558,790.69519,983.575439,2
3/7/2020 3:40,343.338776,843.394653,803.177307,130.9021,131.097855,0.90454,0.642393,1.803891,1.942749,1127.933838,0.740356,602.356018,23.419922,77.84507,55.015278,67.669601,4148.254395,67.201674,290.39917,191.809082,1577.921753,298.005707,1720.336914,0.748901,220.883347,-0.610962,472.946838,15.996094,53.045654,52.175903,615.586731,768.319458,615.710205,263.269043,977.929688,242.39502,985.559082,1460.998535,853.576599,203.529358,-1.878296,663.238525,-3.594238,290.869141,0.490112,611.51123,207.183807,-1.991821,690.704346,-3.749878,306.25,31.933594,138.619995,606.628418,31.285095,138.726822,619.140625,3.414307,3.603516,143.150055,172.813126,238.425781,294.237762,20.516968,37.698364,151.296417,338.730011,65.539551,414.245605,1550.262451,307.456573,334.066528,295.594818,326.286102,411.097534,83.896721,-8.890512,-0.787628,-0.781006,-1.107483,284.161377,56.532471,70.38179,0.396423,0.394134,0.396423,0.861911,275.499146,510.191803,510.191803,237.5,658.850098,977.01416,240.185547,1509.521606,595.484558,778.793335,981.134033,2
3/5/2020 20:20,335.059845,840.640808,784.499573,130.810547,130.589157,0.881653,0.756833,2.408153,2.693481,1135.495361,1.256104,609.680176,23.551758,80.466446,56.805546,71.766769,4130.706543,67.276626,291.467285,192.419434,1578.838989,299.489441,1721.557617,0.822144,219.805496,-0.296631,473.23584,15.861816,51.96991,52.313232,614.125793,767.411133,610.746277,262.536621,975.183105,241.479492,985.101379,1461.914063,853.576599,211.357117,-1.965271,672.698975,-3.438599,299.169952,1.106567,615.17334,214.569092,-2.063232,693.908691,-3.609802,315.161133,32.032776,144.067398,617.614746,31.384277,144.494629,621.276855,3.457032,3.493653,144.115601,172.456787,238.638931,293.891602,20.616148,38.621521,151.680634,337.989166,66.088867,412.719696,1552.093506,308.776001,334.066528,297.405518,326.286102,410.258423,83.986206,-8.773005,-0.77298,-0.765137,-1.17157,285.26001,61.049961,74.001205,0.458222,0.458222,0.458222,0.129486,180.386459,510.438568,509.368286,236.889633,657.202148,973.580933,238.964844,1512.268066,595.484558,781.539917,980.065918,2
2/29/2020 19:00,340.391541,847.118835,789.963562,130.718994,130.755753,0.840454,1.977537,1.811559,2.232666,1101.371338,0.511475,595.031738,23.258789,79.679886,54.052135,69.467743,4107.055664,70.474986,289.971924,192.114258,1578.838989,297.758972,1723.388672,0.785522,215.300262,-0.745239,463.52301,15.703125,52.153015,51.626587,606.662415,757.273254,610.925232,263.543701,968.927002,242.211914,985.71167,1462.829712,858.154236,207.191452,-1.839844,659.118652,-3.544952,291.113312,0.363463,600.219727,208.404541,-1.993652,682.006836,-3.625366,303.686523,31.941223,145.349121,601.287842,31.323242,143.640137,606.781006,3.023682,3.060303,144.181717,173.423477,239.185394,294.193939,20.890806,37.355038,151.122849,337.771057,65.509033,413.635254,1553.009033,306.467194,332.907104,295.430237,325.789825,410.258423,83.498528,-8.64628,-0.690582,-0.790161,-1.082306,283.74939,58.558918,72.052551,0.419311,0.423889,0.4216,0.434663,274.453339,507.083557,506.548248,237.347397,657.339478,966.638184,239.086914,1511.352539,595.412354,778.793335,980.981445,2
3/7/2020 3:30,341.792267,826.490051,783.04718,130.535873,130.561584,0.893097,0.642393,1.803891,1.942749,1131.977295,0.804443,601.44043,23.444336,77.33149,55.015278,67.669601,4154.35791,67.19457,289.224243,191.809082,1577.921753,296.573486,1719.726563,0.744324,219.914398,-0.610962,471.997223,15.471191,52.015686,52.175903,614.472046,767.323425,614.7547,262.261963,978.5401,241.571045,986.932373,1461.914063,853.576599,203.529358,-1.883789,662.322998,-3.594238,288.916016,0.490112,610.595703,207.183807,-1.991821,689.788818,-3.749878,305.273468,31.933594,138.619995,605.712891,31.193542,138.726822,618.225098,3.218995,3.603516,143.150055,172.813126,238.425781,293.282532,20.516968,37.698364,151.296417,337.69986,65.17334,414.245605,1551.635742,306.137451,333.403992,294.27829,325.458984,410.426239,83.033028,-8.890512,-0.787628,-0.748657,-1.107483,284.161377,56.532471,69.478775,0.373535,0.394134,0.396423,0.922944,273.104126,510.191803,510.191803,236.737061,659.124756,977.01416,238.598633,1510.437012,595.484558,779.708862,982.354797,2
3/7/2020 6:20,345.290558,853.303467,801.158142,130.535873,130.437515,0.909118,0.543211,2.357543,2.254028,1191.521729,0.731201,599.304199,23.419922,75.399918,54.013123,65.123871,4144.439453,70.217502,290.132141,192.175293,1577.463135,297.643646,1723.388672,0.707703,213.808212,-0.629272,461.193268,15.751953,51.947021,51.786804,604.716431,754.327759,615.10907,263.17749,968.469299,242.120361,982.8125,1460.998535,858.154236,200.85907,-1.956116,662.322998,-3.516418,286.962891,0.48706,609.680176,204.109177,-2.118164,690.704346,-3.830292,303.320343,32.322693,135.736084,604.797363,31.300354,135.842896,616.394043,4.064332,4.158936,143.104431,172.849976,238.301132,294.03476,20.188904,37.171936,151.003098,337.893951,65.905762,414.245605,1550.720215,306.961853,333.403992,295.101105,325.955231,410.929688,83.318047,-8.987284,-0.811432,-0.875,-1.136475,285.122681,54.273472,66.895958,0.359802,0.362091,0.359802,0.495697,263.710175,508.504028,510.109528,237.042221,656.92749,967.095947,239.819336,1510.437012,595.412354,776.046753,978.692627,2
3/3/2020 12:10,348.566956,835.524231,788.371033,130.352783,129.982224,0.842743,0.588988,1.941921,2.006836,1207.118042,0.74646,597.167969,23.200195,79.585754,52.567303,69.764359,4055.938721,64.049514,290.452576,191.992188,1577.463135,298.510773,1720.336914,0.812988,212.748322,-0.275269,463.637695,15.996094,51.580811,51.443481,606.698181,755.989807,607.299194,261.895752,959.924316,240.838623,976.861572,1460.083008,855.102539,206.130981,-1.773926,662.17041,-3.64093,290.50293,0.699157,607.543945,207.176208,-1.966187,687.652588,-3.480103,303.198242,31.575012,143.746948,604.644775,31.491089,141.717529,613.037109,3.881226,3.231201,144.33905,173.251343,238.53418,293.947083,20.196531,37.210083,152.233734,337.96521,64.105225,413.024872,1550.262451,307.456573,332.907104,296.253174,325.293579,409.419434,83.307693,-8.690058,-0.651672,-0.784668,-1.070862,284.115601,58.900715,71.786499,0.394134,0.398712,0.394134,0.190523,267.140198,505.662933,505.662933,236.431885,652.39563,960.916138,238.720703,1510.437012,595.412354,765.975952,973.657288,2
3/1/2020 18:00,349.533142,816.188354,787.947998,130.352783,129.942429,0.854187,1.55029,1.860637,2.232666,1188.851074,0.79834,588.623047,23.151367,81.474419,56.480396,72.131523,4099.42627,67.185264,286.927795,191.748047,1578.838989,293.620636,1720.336914,0.881653,210.445648,-0.836792,454.426178,15.727539,51.96991,51.580811,597.35144,745.513794,609.536133,262.536621,958.398438,241.296387,984.643555,1460.998535,859.680115,205.00946,-1.935974,656.524658,-3.82251,287.329102,0.728149,603.881836,208.396912,-1.98175,690.246582,-3.84845,302.70993,32.276917,145.24231,595.489502,31.8573,144.174179,608.612061,3.319703,3.463135,144.430267,172.358307,237.416687,293.079468,20.417786,38.667294,150.874985,335.31424,63.555908,411.956757,1551.177979,302.511322,330.257813,291.3172,323.639771,408.916107,82.265175,-8.650888,-0.685089,-0.938477,-1.041107,285.76355,61.978531,75.39872,0.414733,0.419311,0.417023,0.434663,260.786072,504.942139,507.618866,236.889633,654.043579,956.567383,238.964844,1510.437012,595.484558,777.877808,978.997803,2
3/5/2020 20:30,339.481506,833.531555,786.026489,130.169678,129.30957,0.872497,0.650022,2.408153,1.951904,1145.857666,0.895996,609.680176,23.551758,80.466446,56.805546,71.766769,4076.537842,67.5294,291.093445,191.809082,1578.380371,299.489441,1719.726563,0.808411,219.841782,-0.296631,473.23584,15.605469,51.947021,51.237488,613.445068,767.411133,609.791016,260.15625,975.030579,239.556885,984.185791,1462.829712,852.05072,210.43396,-1.917664,671.783447,-3.464539,298.193359,1.111144,615.17334,213.668808,-1.939636,693.908691,-3.604614,312.231445,32.032776,144.387817,616.699219,31.529236,144.494629,621.276855,3.664551,3.75,144.115601,173.358093,238.638931,293.891602,20.616148,38.621521,151.680634,337.909943,65.447998,412.719696,1551.177979,308.281189,333.73526,297.076263,325.789825,409.587219,82.925163,-8.773005,-0.77298,-0.990356,-1.17157,285.305786,60.310852,74.001205,0.458222,0.444488,0.458222,0.129486,181.857101,511.508698,509.368286,234.448227,656.378174,973.580933,236.889648,1512.268066,595.412354,781.539917,979.302979,2
3/9/2020 1:20,338.985199,853.016174,820.40918,130.169678,130.303818,0.851898,0.573729,1.810026,1.939697,1140.707031,0.517578,592.285156,23.34668,79.034225,57.693184,69.897659,4069.671631,70.517298,286.607361,191.748047,1581.13208,291.833344,1728.271484,0.817566,200.724564,-0.913086,435.692993,15.678711,52.404785,51.054382,577.158447,722.628723,599.710754,265.19165,933.068848,243.676758,966.333069,1461.914063,867.30957,202.934265,-1.84259,653.930664,-3.495667,287.329102,0.204773,597.77832,204.719528,-2.007385,678.80249,-3.82251,300.268585,32.086182,139.474487,595.64209,31.628418,138.94043,604.3396,3.423462,3.02063,143.473206,172.313187,237.45282,293.274475,20.562742,37.835693,151.122849,335.674927,65.509033,412.872314,1553.466797,301.193268,330.754456,289.179535,323.639771,409.755005,82.274025,-8.943506,-0.78717,-0.860352,-1.128845,284.664917,58.381439,71.314148,0.387268,0.433044,0.384979,0.312593,267.671844,501.461304,500.575531,239.178467,639.349365,931.695557,241.894531,1514.099121,595.628967,760.482788,961.907959,2
3/3/2020 15:00,338.517731,845.242188,802.863586,130.169678,129.729782,0.851898,0.779723,2.451096,2.116699,1158.343262,0.874634,607.23877,23.151367,81.986816,54.312481,73.380417,4183.349609,67.21527,291.627502,191.625977,1575.170044,299.950653,1716.674805,0.849609,222.937546,-0.015869,476.227234,15.703125,52.954102,51.763916,616.418762,770.62207,608.501221,261.254883,973.657288,240.838623,980.523743,1460.998535,847.473083,209.770203,-1.851746,669.494629,-3.651306,296.362274,0.726623,613.952637,212.715164,-1.96344,692.230225,-3.897736,311.010742,31.765747,146.096802,612.884521,31.887817,144.92189,621.276855,3.875123,3.551636,144.761612,173.833038,238.703094,295.069489,20.425413,37.385555,152.654922,338.844849,64.471436,413.635254,1547.515869,309.270874,334.729187,297.899414,326.286102,410.090607,83.735901,-8.540293,-0.671356,-0.777954,-1.082306,283.612061,62.021717,75.012863,0.469665,0.471954,0.469665,0.434663,274.098114,510.109528,507.96875,235.974106,656.240845,974.038696,237.866211,1506.774902,595.051331,776.96228,977.166748,2
3/9/2020 4:50,343.322968,847.973816,787.952271,129.986572,129.511124,0.831298,0.405881,2.058479,1.497192,1128.037598,0.755615,593.200684,23.390625,77.018875,55.045513,66.924683,4158.172363,64.048692,289.064026,191.503906,1577.463135,296.529694,1722.167969,0.767212,210.571182,-1.291504,452.808807,15.568848,52.198792,51.145935,595.406128,744.51709,604.203125,262.628174,954.736328,242.120361,967.553711,1459.16748,858.154236,199.440002,-1.859985,660.339355,-3.659088,285.375977,0.352782,605.102539,201.828003,-2.037598,685.211182,-3.467133,299.291992,32.017517,136.163315,600.219727,31.521606,136.911011,610.748291,3.511963,3.22815,143.427582,172.350037,237.810608,292.991821,20.387266,37.759396,151.077377,337.656219,64.471436,413.024872,1549.346924,305.477966,331.913483,293.455627,324.797394,409.587219,82.784088,-9.042582,-0.79541,-0.783447,-1.148682,284.481812,56.346027,69.20768,0.378112,0.375824,0.373535,0.434663,239.418411,504.859833,502.717957,237.042221,643.469238,953.134155,239.697266,1508.606079,595.267944,764.144897,964.196777,2
