,st_power (MW),gt_power (MW),gross_power (MW),ngcc_net_power (MW),lhv_efficiency (%),hhv_efficiency (%),combustor_temperature (K),fuel_flow (kg/s),st_throttle_delta_pressure (bar),st_condenser_pressure (bar),st_throttle_inlet_temperature (K),st_throttle_outlet_temperature (K),fuel_cost_rate (USD_2018/h),other_variable_cost_rate (USD_2018/h),total_variable_cost_rate (USD_2018/h),cell_potential (V),soec_makeup_water (kg/s),variable_makeup_water_cost (USD_2018/h),soec_current (MA),soec_current_density (A/m**2),soec_power (MW),sweep_compressor_power (MW),sweep_turbine_power (MW),h2_mass_production (kg/s),soec_power_per_h2 (MJ/kg),feed_heater_power (MW),sweep_heater_power (MW),total_electric_power (MW),bop_power (MW),total_electric_power_per_h2 (kWh/kg),pump_power (MW),total_compressor_power (MW),Number_of_cells (cells),estimated_number_of_cells (cells),current_density (A/m**2),water_utilization (%),water_utilization_overall (%),net_power (MW),sweep_out_frac (%),steam_out_frac (%),heater_1_frac (%),sweep_inlet_flow (mol/s),sweep_trim_temperature (K),steam_trim_temperature (K)
251,181.4914719279719,397.0,578.4914719279718,536.9315196801618,50.1116448952304,45.2250408997108,1622.1024442937353,22.70064735176288,-39.9878258149709,0.05894809992739274,860.782396498654,846.6654190098011,17905.612824895954,3187.1990828314797,21092.811907727435,1.278814083862737,33.51235785163754,112.82672542626511,-287.1729712386528,-4799.892126156202,378.5988042522659,12.783698893650689,-16.027720150035943,3.000148816905602,126.19334151655794,3.811923818696382,7.985362655882137,402.09816067856656,23.499356426300643,37.229464382712464,0.020919681427837,14.925171526679492,1087993.7247508846,1087993.7247508846,-4799.892126156202,79.01972317420804,79.99963622948354,134.83335900159526,40.66068280855764,94.16166897094155,50.84145576971246,3391.7114570984686,962.5561244578776,938.1576245327876
252,182.8636449404261,397.0,579.8636449404261,538.2912262339069,50.238048107744085,45.33911798633883,1622.1015159401225,22.700872270386487,-38.190191794679116,0.0611980301418261,860.7082920842934,847.2437046081154,17905.790234188695,3187.2306616855876,21093.02089587428,1.282776599284054,30.71987657658202,103.42522286791021,-263.2418903020984,-4399.901115643184,348.1242647740534,12.174170729749932,-14.862443788180226,2.7501364154967995,126.58436243831432,0.21812505646680727,7.996564104517242,367.17605411185207,19.051789337798652,37.086650607467675,0.01917650898601757,13.50619672625891,1087993.7247508846,1087993.7247508846,-4399.901115643184,77.47787163037549,79.99907578035067,171.11517212205487,94.95625426621648,86.0069076585155,30.008791742165197,3109.09446813582,965.1888409547468,900.0308203274807
253,183.69755255512516,397.0,580.6975525551252,539.1187297374435,50.31788776886382,45.41117213557117,1622.107901572726,22.699694864836125,-37.21655178438845,0.06242680920915218,860.6514143664546,847.538752135709,17904.86153080875,3187.065352483957,21091.92688329271,1.2858666197566266,27.92701202443825,94.02242992291673,-239.31080936554343,-3999.910105130159,317.23895001040603,17.041965741734636,-19.907865103217322,2.5001240140879983,126.88928558055119,7.999366338441102,6.050080150549194,340.6362271374505,23.397277127044497,37.84659227768888,0.017433097288141693,12.196296902248783,1087993.7247508846,1087993.7247508846,-3999.9101051301586,50.007465047476316,79.99950116925054,198.48250259999304,63.394087769711795,25.008245822816917,50.896049289596036,4268.577562750229,945.8757586722468,966.0049481446414
254,185.05459161130597,397.0,582.0545916113059,540.463851816934,50.443159462939,45.52422804303482,1622.1074632916032,22.699817888126763,-35.35668568959136,0.06471174518338392,860.5808017305123,848.1406420797236,17904.958568015503,3187.0826251067597,21092.041193122262,1.269725000717666,25.13433704116218,84.62027520322152,-215.37972842898964,-3599.919094617152,281.93095446811293,10.507453845616505,-12.45939085875509,2.250111612679202,125.2964310212232,0.15795186731881505,7.998180920451726,298.9965889943801,17.06563452626717,36.911328125230895,0.015689803926323867,10.845748947708909,1087993.7247508846,1087993.7247508846,-3599.9190946171525,78.90774881583576,79.9994177168672,241.46726282255398,94.96599205143829,93.53034411044857,30.00544869108127,2543.794087606037,979.4937853515279,900.022415628515
255,186.18206283622388,397.0,583.1820628362238,541.5820036809404,50.54852190448065,45.61931613559248,1622.1100957773547,22.699367975432697,-33.839100300598425,0.0665709301006579,860.517985640868,848.6249958524674,17904.603689919728,3187.0194568057113,21091.62314672544,1.2623031767969688,22.341852780921933,75.2187625945855,-191.4486474924351,-3199.9280841041323,249.14044940534419,9.583770431451857,-11.209493005900184,2.0000992112704,124.56404562406583,0.11795455231501023,7.991172548704373,265.1893293014419,16.04887989609772,36.83002431511635,0.013946629621039406,9.551528739905613,1087993.7247508846,1087993.7247508846,-3199.928084104132,78.73789982949037,79.9986304810139,276.3926743794985,88.03300411835913,92.58803090798443,30.01249982293083,2261.189949176362,982.4406367095786,900.0612757160848
256,187.33068409995374,397.0,584.3306840999537,542.721210411107,50.65575257818517,45.71609028088604,1622.1125195421369,22.69896338288855,-32.254110572378664,0.06850082334168366,860.4557940027686,849.133111764094,17904.284559044954,3186.9626515100017,21091.247210554957,1.2600387778990774,19.549180843351238,65.81661812892747,-167.51756655588082,-2799.9370735911175,217.60683488628806,8.599321808100477,-9.92813312374996,1.7500868098616007,124.34059479797845,0.2761764505842991,6.745166532397838,231.59226299138746,13.985428105099379,36.758853219036425,0.012203338160465932,8.28069309960627,1087993.7247508846,1087993.7247508846,-2799.937073591118,78.04467435361043,79.99838634178747,311.12894741971945,86.83953974163853,88.87654422186677,30.014254914904903,1978.557472410056,976.4190787010853,900.052527055807
257,188.49858864292045,397.0,585.4985886429205,543.8796289714184,50.7646952079687,45.814409441990875,1622.114765362631,22.69859682590664,-30.60460022341367,0.07049981153201142,860.3942747475411,849.6638171868249,17903.995429519506,3186.911186454472,21090.906615973978,1.2600329035301612,16.75650597841739,56.41446380765739,-143.58648561932634,-2399.9460630780995,186.51927462124894,7.553740329833922,-8.612352677132655,1.5000744084528004,124.34001511540203,0.5584142803819718,5.095144036810219,198.15756387376177,11.638289252512813,36.69402493139296,0.010460044872521761,7.032883237746827,1087993.7247508846,1087993.7247508846,-2399.9460630781,77.98969745092987,79.9980748008074,345.72206509765647,93.3832668151838,88.5938167025854,30.016491559394957,1695.925390047639,969.5546514347018,900.0550771286843
258,189.68683232716901,397.0,586.686832327169,545.0583085313127,50.875448338281736,45.914362553860386,1622.1168278099633,22.69826782252041,-28.888428322345536,0.07257232553498004,860.3333950825543,850.2176629463974,17903.73592118211,3186.864993970415,21090.600915152525,1.2600271380619028,13.963829806083698,47.0123050847381,-119.65540468277193,-1999.9550525650827,155.432017645435,6.447272709716658,-7.2681189236436206,1.2500620070439994,124.33944617913993,0.8759235022262905,3.5715497014122124,164.87485432067362,9.44283667523861,36.63703911210826,0.00871675076844909,5.8074929347586375,1087993.7247508846,1087993.7247508846,-1999.955052565083,77.84495528515177,79.99764613750054,380.18345421063896,94.6025139957949,87.85404057008363,30.019465258094257,1413.2946252295162,954.6085590071301,900.0586840827543
259,190.8923136736852,397.0,587.8923136736852,546.2541809150067,50.987745033259536,46.01570871070459,1622.11875015429,22.697967504735725,-27.110919593596986,0.07471400869764899,860.27321902011,850.7926126943012,17903.499039215985,3186.8228289804456,21090.32186819643,1.2600350476814768,11.171151552422748,37.610139354572716,-95.72432374621754,-1599.964042052066,124.34639467612608,5.279530157494231,-5.890350601786686,1.0000496056351997,124.34022670019975,1.1539731773726707,2.2160987572073516,131.7167768779151,7.370382201789021,36.586178696564865,0.006973455365133218,4.604157256136325,1087993.7247508846,1087993.7247508846,-1599.9640420520661,78.26415771779394,79.997018055601,414.5374040370916,92.76751244830021,90.03415160850264,30.02384090540302,1130.668405124319,932.6104541105035,900.0811594020153
260,177.186294524287,392.0,569.186294524287,527.9252520984244,49.68876146297537,44.8433946663946,1620.6994711191335,22.509832619429947,-43.72413547362719,0.054629805091594964,861.1776034926952,845.7114430069196,17755.10369335023,3160.408457416341,20915.51215076657,1.3469819423101665,47.47566862051548,159.83728305806184,-406.82837592142425,-6799.847178721277,564.9386350366295,22.63728061729499,-29.770294758492703,4.250210823949597,132.9201440675003,7.995836198412081,1.3178047390529404,588.8681972801251,23.92956224349558,38.48620833647828,0.029636108193629166,21.719299339034723,1087993.7247508846,1087993.7247508846,-6799.847178721277,50.013730926587755,79.99992550359588,-60.9429451817007,40.09786117953928,25.013851163079448,49.040679074172985,6527.671869362535,945.0945817358498,960.6111653841084
261,177.40073304085467,392.0,569.4007330408547,528.1420205343302,49.719347271144706,44.87099791965641,1620.7186458349763,22.505222215750386,-43.76191403676209,0.054640207843153286,861.1339905263706,845.6517555917644,17751.467140525394,3159.76115101352,20911.228291538915,1.323847352114348,44.68298627789663,150.43510356152015,-382.89729498486946,-6399.856168208254,522.57481453347,18.124164081030127,-23.815791019076993,4.0001984225408,130.6372232909254,7.996100302153803,1.1736283056931438,546.5225023321698,23.947687798699796,37.95106896396264,0.02789281023783077,20.441693318661816,1087993.7247508846,1087993.7247508846,-6399.856168208253,50.01283526660675,79.99991825788592,-18.38048179783946,40.042082623614625,25.01296598729916,49.72687057772024,5226.272304745144,955.649657459091,968.4825391008322
262,177.61336148465216,392.0,569.6133614846522,528.3563065234976,49.748357376718396,44.89717912392177,1620.7363953300658,22.501224432845294,-43.80036069098479,0.05465019301548798,861.0912551172493,845.5927397948988,17748.313805215286,3159.199857328321,20907.513662543606,1.3026525327322238,41.89037625897075,141.033167558602,-358.9662140483158,-5999.865157695249,482.07035865498574,14.702742803267743,-19.139614983851096,3.750186021132001,128.54571904928383,2.8566092440299813,6.352298024192761,506.03261801153684,23.96225935655105,37.48203831016523,0.026149557429217783,19.164074711482474,1087993.7247508846,1087993.7247508846,-5999.86515769525,76.7371795162759,79.99977192700557,22.323688511960743,92.96970593440545,82.46878875014431,50.3926655398648,4239.664403380283,939.481536568754,911.8253666980095
263,178.39860320497797,392.0,570.3986032049779,529.1356564679654,49.82529049095287,44.96661015627104,1620.7440718012845,22.499620345195517,-42.99967314382534,0.055720900619927856,861.0309941653959,845.8233922775202,17747.04854735946,3158.9746414299834,20906.023188789444,1.2998533710293587,39.097878841385416,131.6316106528691,-335.0351331117614,-5599.874147182232,448.96551256555983,14.030482964942014,-17.919843401413395,3.5001736197231996,128.26949784309983,0.020342889486414273,7.995934438364147,470.8788373303582,21.913324764798343,37.369482559140735,0.024406374910620702,17.762001498508514,1087993.7247508846,1087993.7247508846,-5599.874147182233,73.85168413932594,79.99937429426527,58.256819137607096,94.96900608095615,70.61121320807679,50.61915558640532,3957.011082627182,947.1906701602524,901.2599320223081
264,179.255068660042,392.0,571.2550686600421,529.9853422273825,49.90814086806113,45.04138143350833,1620.750467493486,22.49833958547175,-42.073519134047174,0.05693482526482067,860.969435639983,846.0983692487055,17746.038321202464,3158.7948211740386,20904.833142376505,1.2915132260891518,36.30503894849896,122.22890072869042,-311.1040521752071,-5199.883136669217,414.22164749918505,13.343821502358416,-16.826297768596238,3.2501612183143997,127.44649255091687,1.1114986458556024,7.997246396823492,436.23787609592756,22.01622859674251,37.283439086529164,0.02266297860598593,16.367296841695225,1087993.7247508846,1087993.7247508846,-5199.883136669217,78.98415506796107,79.99967014368502,93.74746613145494,94.95317933927888,93.95979952238669,50.79575292053576,3674.351555497932,954.7875486919506,900.066824993838
265,180.33082180510127,392.0,572.3308218051012,531.0518123088915,50.00987372304046,45.13319387624301,1620.753600857914,22.49775270523256,-40.78713988189272,0.0585777465462756,860.902258735721,846.4988129136283,17745.575407076067,3158.712422459539,20904.287829535606,1.2778145009836488,33.51251555129513,112.82725635685634,-287.17297123865285,-4799.892126156203,378.30287313331024,12.699378936012742,-15.93472283245961,3.000148816905601,126.09470270328042,4.118791658078581,7.98151942489196,402.14679766739357,23.843924534083307,37.23396758421969,0.02091977986992839,14.958037567689766,1087993.7247508846,1087993.7247508846,-4799.892126156203,78.57034355876522,79.99925977564135,128.905014641498,46.010204355675626,91.66499911367892,50.82804791103389,3391.7341980126066,964.0293797246869,943.3503600471308
266,181.49829337197917,392.0,573.4982933719792,532.2091043526929,50.119604236782656,45.23222409132202,1620.755510981267,22.497417506275223,-39.319553949806576,0.06042076360153823,860.8337561297329,846.963151251291,17745.311011851718,3158.665360109606,20903.976371961326,1.269564848900063,30.719837467307535,103.42509119793361,-263.24189030209834,-4399.901115643183,344.5388151397427,12.018749335340145,-15.036924318646383,2.7501364154968,125.28062724390466,6.577591242037057,6.6451896893505324,368.3281288046093,23.789313664866626,37.203016016174246,0.01917648457252912,13.565531232212695,1087993.7247508846,1087993.7247508846,-4399.901115643183,50.48626941686473,79.99917762678193,163.8809755480836,58.964983040372864,25.492355230892905,50.80458644349042,3109.0934311883643,985.0503209431969,980.1573850641284
267,182.76939145866194,392.0,574.7693914586619,533.4690482848358,50.23841430045493,45.33944847000904,1620.7560934451308,22.49734690554387,-37.6422074198595,0.062496223723773,860.763865786226,847.5012600903677,17745.25532404066,3158.655447679237,20903.910771719897,1.2765058256808028,27.927200784787413,94.02306542615948,-239.31080936554372,-3999.910105130163,314.9295281479429,11.296791996222165,-13.59981250562658,2.5001240140879983,125.9655626574283,0.20349121940873102,7.99645698065295,333.03553157309034,18.106003425147474,37.00211243927433,0.01743321511949173,12.191642519370731,1087993.7247508846,1087993.7247508846,-3999.910105130163,78.27644431716328,79.99896045147935,200.43351671174548,94.94434435352784,90.08830234414911,30.009845079792235,2826.4577815219063,971.8214749417418,900.0373936538205
268,183.87435134504918,392.0,575.8743513450491,534.5648506443256,50.34282633038289,45.43367882971458,1620.7590854774267,22.496803064603935,-36.19738407910301,0.06427459807554697,860.6999598439547,847.9597277707109,17744.82635806634,3158.5790917358086,20903.40544980215,1.2697286910744867,25.13433689114317,84.62027469814953,-215.37972842898952,-3599.9190946171498,281.93177387847345,10.44126563663914,-12.388269717993463,2.2501116126792016,125.29679518554107,0.15863156013348687,7.998182937392626,299.0274719107804,17.09569803230691,36.91514064183702,0.015689803832676298,10.870197812302468,1087993.7247508846,1087993.7247508846,-3599.9190946171507,78.90522260302583,79.99941819435871,235.53737873354524,94.96603382322924,93.51614657081824,30.005459332532947,2543.794072733118,979.4372276878114,900.0223663024666
269,185.00153725676614,392.0,577.001537256766,535.6827621848045,50.449198384029216,45.529678082718526,1620.7618294387028,22.496315951038422,-34.68362051090266,0.06612336057363974,860.6366854073115,848.442733908843,17744.44213700116,3158.5107003862063,20902.952837387365,1.2623054179683562,22.34185250679514,75.21876167167733,-191.44864749243513,-3199.9280841041327,249.14089174475748,9.525668707903947,-11.147651252979232,2.0000992112704,124.56426678280177,0.11804246791466934,7.991179435666005,265.21473761508383,16.07384587032637,36.83355307252037,0.013946629449918917,9.572659882371035,1087993.7247508846,1087993.7247508846,-3199.928084104133,78.73616952419641,79.99863146256936,270.46802456972057,88.05775743459556,92.57845654380516,30.0125267191492,2261.1899397906777,982.4130385253903,900.0611180559042
270,186.14991076896672,392.0,578.1499107689666,536.8217628834251,50.55745100264046,45.627374518635364,1620.764354275823,22.49587787441435,-33.10231185666377,0.06804257257785884,860.5740657665594,848.9496182799156,17744.09659485442,3158.449193884087,20902.54578873851,1.260038747801233,19.54918060332525,65.81661732082719,-167.51756655588073,-2799.9370735911166,217.60682968843471,8.549111418079537,-9.875195107981506,1.7500868098616007,124.34059182792387,0.27616022391686484,6.745148735097338,231.61293303701896,14.006103348584263,36.76213401591446,0.012203338010632706,8.298674741461404,1087993.7247508846,1087993.7247508846,-2799.937073591117,78.04236660957461,79.99838732403222,305.2088298464061,86.85771091062891,88.86456643450485,30.01428802135252,1978.5574923113522,976.3937098619401,900.0524194317011
271,187.31758713698008,392.0,579.31758713698,537.9799925038325,50.66742618935783,45.72662554756577,1620.7666925716353,22.495480931907103,-31.456383830901764,0.07003059277169371,860.5121467833594,849.4791896847421,17743.783498107074,3158.3934626630585,20902.17696077013,1.260032845722625,16.756505771794743,56.4144631120168,-143.58648561932642,-2399.9460630781014,186.5192660641553,7.511225423137698,-8.567931312928916,1.5000744084528006,124.34000941095589,0.5583591453764598,5.094798355228131,198.1740554663257,11.654789402170419,36.69707877852788,0.010460044743540103,7.04787774661349,1087993.7247508846,1087993.7247508846,-2399.946063078102,77.98687480129388,79.99807578725677,339.8059370375067,93.4030487217924,88.5792603816557,30.016532429511777,1695.9254481305225,969.5318497237595,900.0549518359381
272,188.50562250398863,392.0,580.5056225039885,539.1585005014987,50.77922337427062,45.82752090373945,1620.7688387885016,22.495124635332672,-29.743706583014394,0.07209184179913036,860.4508946175345,850.0319945052826,17743.50246169372,3158.343438181482,20901.8458998752,1.26002711270224,13.963829631637394,47.01230449742624,-119.65540468277186,-1999.9550525650816,155.4320145171661,6.412266831103542,-7.231841044367836,1.2500620070439994,124.33944367664895,0.8762895596800617,3.570581386798591,164.88768092053985,9.455666403373748,36.639889326247406,0.008716750659553199,5.819652919499849,1087993.7247508846,1087993.7247508846,-1999.9550525650818,77.8442181169987,79.9976471360055,374.2708195809587,94.60279476045943,87.8502800675472,30.019516178832223,1413.2947462044917,954.562287042202,900.0585907007977
273,189.71091362106412,392.0,581.7109136210642,540.3542177761788,50.89257469894919,45.92981884876485,1620.7708382091312,22.494799384241347,-27.969625387167017,0.07422197179235998,860.3903956358253,850.606009909663,17743.245913057814,3158.2977725242904,20901.543685582103,1.2600350170202173,11.171151408488171,37.61013886998529,-95.72432374621759,-1599.964042052067,124.34639165032377,5.25185203022157,-5.861875602342743,1.0000496056352002,124.34022367454746,1.1542182688769909,2.2151780928623244,131.72636613563824,7.379974485314459,36.5888422471386,0.0069734552752839735,4.613628240421047,1087993.7247508846,1087993.7247508846,-1599.9640420520668,78.26409451708905,79.99701908632848,408.6278516405406,92.76708688321963,90.03383382365865,30.02390631560332,1130.6686275054103,932.5649365235402,900.0810379454101
274,176.20526312469676,387.0,563.2052631246967,522.2216102668403,49.5947865837483,44.75858368552428,1619.3253122490514,22.30883108648342,-44.24410557707919,0.0546281471673686,861.2994539032987,845.6486228428136,17596.559508667684,3132.187592542848,20728.74710121053,1.3513415937677653,47.47566807125444,159.83728120885374,-406.82837592142397,-6799.847178721271,566.76711949238,23.652220969030186,-31.05427893279398,4.2502108239495975,133.35035436329244,7.9958973954066686,1.919775741984835,591.0296701856141,24.262550693234086,38.62747406782278,0.029636107850759347,21.719299411755564,1087993.7247508846,1087993.7247508846,-6799.847178721273,50.013875101904745,79.99992642914032,-68.80805991877371,40.24315146796887,25.01399397143863,48.84843928602919,6820.339498150324,942.7609753386157,958.7330025084394
275,176.42250170424137,387.0,563.4225017042413,522.4416162955198,49.62688197641614,44.78754931714803,1619.3456091985563,22.303795585235147,-44.280919194477036,0.05463879164677787,861.2540571880928,845.587380353055,17592.58765119888,3131.4806019134003,20724.06825311228,1.328265360154449,44.68298624215274,150.43510344118047,-382.89729498486963,-6399.856168208256,524.3187767270538,19.231777826020302,-25.14253857611853,4.000198422540801,131.07319221280602,7.996063537800262,1.7262495364618464,548.5999151813618,24.28113845430797,38.095326589165396,0.027892810215517535,20.441693319928532,1087993.7247508846,1087993.7247508846,-6399.856168208258,50.01336836899403,79.99991832220368,-26.158298885841905,40.05054483216229,25.013499634164027,49.54084807142663,5545.663093414443,952.9573591256988,966.3494452916641
276,176.63793533757655,387.0,563.6379353375766,522.6591408475679,49.65738316009961,44.81507619802488,1619.3644737617592,22.299376603600944,-44.31851183149551,0.054648961432557784,861.2095419474355,845.526773228254,17589.102086536506,3130.8601714034985,20719.962257940006,1.304098023281579,41.890358015578926,141.03310613820986,-358.9662140483161,-5999.865157695254,482.6052888301869,14.702751959808515,-19.347653278698875,3.7501860211320026,128.6883600202081,1.8821087942096835,7.86879859370401,506.9015232377878,24.296234407600878,37.546398467631384,0.026149546041002423,19.164078792536536,1087993.7247508846,1087993.7247508846,-5999.865157695255,55.40153817682793,79.9998067671752,15.757617609780192,40.37481857537341,31.056119987544285,50.24435296389558,4239.669938361647,971.77056979361,955.1418349122555
277,177.2236469356962,387.0,564.2236469356963,523.2416648061495,49.7183150949407,44.87006639543406,1619.3759065472163,22.29687082212441,-43.81103247904266,0.055345807306138334,861.1545355739185,845.655399492,17587.125598718896,3130.5083565719638,20717.63395529086,1.299879898216239,39.09787853278259,131.6316096138898,-335.03513311176135,-5599.874147182231,448.9746749775056,13.922864003345323,-17.7968061190136,3.5001736197232005,128.27211554523151,0.019090060795584132,7.995943111773514,470.9455053450724,21.970830367566823,37.37477340896366,0.024406374717979205,17.805332935948094,1087993.7247508846,1087993.7247508846,-5599.874147182231,73.83781453171369,79.99937492570702,52.29615946107721,94.9693593645418,70.56052262553156,50.612494489227245,3957.0110122066244,947.0820473558024,901.2358706723056
278,178.07893088326148,387.0,565.0789308832614,524.0902924807002,49.80205315232048,44.94563879138675,1619.3826160157723,22.29548219142626,-42.89025941370292,0.056550316632741786,861.0921949358598,845.9278541595157,17586.030287063128,3130.313391097237,20716.343678160363,1.2918624189235395,36.3051935906861,122.22942136563469,-311.10405217520696,-5199.883136669214,414.33364265977104,13.244395466206967,-16.71133143144669,3.250161218314399,127.48095089100015,1.0017080705174848,7.994442333288759,436.29236927480224,21.958726615031182,37.28809639215652,0.022663075139489283,16.4068491013252,1087993.7247508846,1087993.7247508846,-5199.883136669214,78.50098459048282,79.99932938461613,87.79792320589786,94.90541372085849,91.28821978093552,50.79085070363525,3674.373551204446,954.4108176416939,900.1232117613007
279,179.15786726428144,387.0,566.1578672642814,525.1599583563244,49.905096240349515,45.0386337006596,1619.3858368953884,22.294857925078112,-41.60268888760618,0.058190677093907975,861.0243502698281,846.3284347522529,17585.537883857327,3130.2257433266045,20715.763627183933,1.276767020485818,33.512515473308255,112.82725609429636,-287.17297123865285,-4799.892126156203,377.9927617035405,12.610386707274925,-15.832991860602691,3.000148816905602,125.99133735419426,4.415841974085977,7.985800470196183,402.1855396715545,24.19277796801406,37.23755462888955,0.020919779821246143,14.992820897238426,1087993.7247508846,1087993.7247508846,-4799.892126156202,78.67879212517711,79.99925996180744,122.97441868477004,55.132377649922624,92.25841201733652,50.82141446018572,3391.734184760515,966.1395433250606,948.1314916691218
280,180.30981244901096,387.0,567.3098124490109,526.3019317548552,50.01453299439744,45.13739880182714,1619.3880514181835,22.29444920953728,-40.16325986395871,0.05999455911057194,860.9558166127802,846.7829232949642,17585.21550088225,3130.16835915704,20715.38386003929,1.2683245365266136,30.71983676793488,103.42508884334171,-263.2418903020983,-4399.901115643183,344.20221496061697,11.932496317876083,-14.93383943220106,2.7501364154968004,125.15823325019981,6.414415321615032,7.110014886364153,368.34312723351525,24.140912272898255,37.204530933844566,0.0191764841359539,13.598648695108094,1087993.7247508846,1087993.7247508846,-4399.901115643183,50.33384254392597,79.99917944805587,157.95880452133989,44.862134634479325,25.33738590455097,50.80899340041425,3109.0933895193502,982.702664974687,980.0325561433293
281,181.30673862791275,387.0,568.3067386279128,527.2907828495843,50.11046479904495,45.22397587982642,1619.3925892285151,22.2935766724198,-38.93709616308004,0.061522430221853226,860.8928558977591,847.1644494971509,17584.527268887858,3130.0458538620387,20714.573122749898,1.2817394915920535,27.92700702553485,94.0224130930087,-239.31080936554386,-3999.9101051301654,316.2207372460567,16.484320243028712,-19.319104242662263,2.5001240140879992,126.48202067744562,7.999407137929724,6.662932536779949,340.32253979776425,24.101802551707564,37.81173985771127,0.01743309416763708,12.256813782463796,1087993.7247508846,1087993.7247508846,-3999.9101051301654,50.00672606747247,79.99951548907475,186.96824305182002,69.81980965576497,25.007484228649744,50.91704217924239,4188.3712783040755,949.6644983088826,968.3306475454888
282,182.78530563602243,387.0,569.7853056360224,528.7560682709017,50.24859478634147,45.34863621252997,1619.3903426393629,22.294074334156495,-36.88213585441118,0.06402658597017584,860.8186329543958,847.8347702425367,17584.91981004481,3130.1157261879757,20715.035536232783,1.2922625169079112,25.13434016785399,84.62028572991738,-215.37972842898986,-3599.919094617156,286.93520613462766,20.07508064166998,-22.775140583924514,2.250111612679202,127.52043254999901,7.9992740358167405,7.822757781657209,310.95704766630195,24.021841531674266,38.38785471723114,0.015689805878123228,10.884179850576771,1087993.7247508846,1087993.7247508846,-3599.919094617157,50.042460586824156,79.99940776551217,217.79902060459972,70.71133871088631,25.04340330688239,50.623534778515555,4908.612428112725,929.5878352760791,957.2186999573426
283,184.16269394649933,387.0,571.1626939464993,530.1215325822836,50.37796120854894,45.465387553413194,1619.3897013075098,22.294249574079835,-34.93914957144712,0.06637675158479706,860.7489658189058,848.4670016555436,17585.058034218335,3130.1403300908637,20715.1983643092,1.3060471931972348,22.341648554693716,75.21807502205843,-191.44864749243536,-3199.9280841041373,257.7741945349506,22.975421519007433,-25.48874795906838,2.0000992112704,128.88070405828546,7.999706494186505,7.999284660520713,280.8343938322489,23.06019929729834,39.00284216038571,0.013946502135302167,9.560588080516819,1087993.7247508846,1087993.7247508846,-3199.928084104137,66.04728933135513,79.9993617528606,249.28713875003467,94.43832511827593,48.63376294196155,50.33109425904932,5434.950260688814,900.0050794935655,959.7702581683021
284,184.96654267238887,387.0,571.9665426723889,530.919786348332,50.457095734727844,45.536805328473314,1619.3971760533643,22.29280222025455,-33.951649873697775,0.0675863436802846,860.6941935114421,848.7674366936183,17583.91640346153,3129.9371198161525,20713.853523277685,1.2600387176969023,19.54918034325935,65.81661644525812,-167.51756655588082,-2799.9370735911175,217.6068244894614,8.498697198040725,-9.82200052501851,1.7500868098616005,124.34058885722935,0.27615487079077244,6.745122208800295,231.6337964103213,14.026971920859932,36.76544549820221,0.012203337848289865,8.316794830398376,1087993.7247508846,1087993.7247508846,-2799.937073591118,78.0400940374853,79.99838838824537,299.2859899380107,86.87607861692803,88.85278806933009,30.01432413768586,1978.5575123083004,976.3682065747645,900.0523101985812
285,186.13402301624956,387.0,573.1340230162496,532.0778616281675,50.56813107642595,45.63701313207084,1619.3996130657165,22.292372313319373,-32.309236701273356,0.0695634777418575,860.631832669516,849.2958488599756,17583.577305328654,3129.8767603485003,20713.454065677153,1.2600327862685172,16.756505541915985,56.41446233807938,-143.58648561932637,-2399.9460630781,186.5192572633239,7.468546765162764,-8.523306724543458,1.5000744084528008,124.34000354402595,0.5583134809150219,5.09444387629026,198.19069822377224,11.671440960448354,36.70016061777101,0.010460044600041067,7.062983518023719,1087993.7247508846,1087993.7247508846,-2399.9460630781005,77.98409371190296,79.99807688473241,333.8871634043952,93.42307358322543,88.56490642685371,30.01657653348147,1695.9255068438733,969.5089508863866,900.0548242439063
286,187.3218838105873,387.0,574.3218838105872,533.2562342921636,50.680999839112104,45.73887557181819,1619.4018484843823,22.291986365406416,-30.599990245015718,0.07161353661281233,860.5702415173935,849.8476645897773,17583.27288079869,3129.8225727821664,20713.095453580856,1.260027086880683,13.963829437959484,47.01230384536696,-119.6554046827719,-1999.9550525650823,155.43201133191994,6.377132549246853,-7.195405937307871,1.250062007043999,124.33944112857844,0.8766647185884118,3.569603587901574,164.90062306663947,9.468611734719545,36.64276521605366,0.008716750538652056,5.831900065751935,1087993.7247508846,1087993.7247508846,-1999.9550525650823,77.84353233654375,79.99764824645426,368.3556112255241,94.60308213630242,87.84678096457883,30.01957108239899,1413.2948689721347,954.515695948196,900.0584953005839
287,188.52700989514943,387.0,575.5270098951495,534.4518237280654,50.79543236748826,45.84214928767583,1619.4039304171636,22.291633973555573,-28.829272333194062,0.07373218678564587,860.5093653389745,850.4207068183091,17582.994924318155,3129.7730965286314,20712.768020846786,1.2600349861232552,11.17115124382456,37.61013831560902,-95.72432374621755,-1599.9640420520661,124.34638860126104,5.224077247428223,-5.833283891261066,1.0000496056352,124.34022062563601,1.1544827623163911,2.214238052643249,131.73604104773145,7.389652446470395,36.59152958941273,0.006973455172494648,4.623164820171098,1087993.7247508846,1087993.7247508846,-1599.9640420520661,78.26407744061399,79.99702026548825,402.71578268033414,92.76399810592115,90.03372941153623,30.02397631931598,1130.6688535876815,932.5171035454605,900.0809153805592
