,F (kg/s),Efficency (%),Pressure Ratio,Power (MW),T in (K),T out (K),P in (kPa),P out (kPa),h in (kJ/kg),h out (kJ/kg),x in (%),x out (%)
hp_stages[12],110.20858187552349,0.92040300131563,0.9358633643277562,-1.8976833004315106,640.6952404641765,631.7049591643738,2361.1085766184474,2209.67501605726,3169.6992445580536,3152.48022886856,100.0,100.0
hp_stages[13],110.20858187552349,0.92040300131563,0.9358633643277562,-1.871902362411276,631.7049591643738,622.8264690268804,2209.67501605726,2067.953894598336,3152.48022886856,3135.4951417677603,100.0,100.0
hp_stages[14],110.20858187552349,0.92040300131563,0.9358633643277562,-1.846410106905018,622.8264690268804,614.0589173847128,2067.953894598336,1935.3222890734846,3135.4951417677603,3118.7413638361077,100.0,100.0
ip_stages[1],100.62661024593338,0.9212760401710883,0.850238776999118,-5.471917071492788,811.3969183717808,785.4862537946893,1817.885975073151,1545.6371481700448,3554.6013948333557,3500.2229649317683,100.0,100.0
ip_stages[2],100.62661024593338,0.9212760401710883,0.850238776999118,-5.298459347695101,785.4862537946893,760.2237686437243,1545.6371481700448,1314.1606385445034,3500.2229649317683,3447.568310911867,100.0,100.0
ip_stages[3],100.62661024593338,0.9082775522255189,0.8541034666738103,-4.917957208936287,760.2237686437243,736.6058293397256,1314.1606385445034,1122.4291571471285,3447.568310911867,3398.6949840958614,100.0,100.0
ip_stages[4],100.62661024593338,0.9212760401710883,0.850238776999118,-4.971108922050068,736.6058293397256,712.5939602188153,1122.4291571471285,954.3327938409253,3398.6949840958614,3349.293449949967,100.0,100.0
ip_stages[5],100.62661024593338,0.9212760401710883,0.850238776999118,-4.810107358735696,712.5939602188153,689.210026236514,954.3327938409253,811.4107474854596,3349.293449949967,3301.491905736367,100.0,100.0
ip_stages[6],100.62661024593338,0.9212760401710883,0.850238776999118,-4.653223607861598,689.210026236514,666.4468303763128,811.4107474854596,689.8928815859773,3301.491905736367,3255.2494297502535,100.0,100.0
ip_stages[7],97.62284061845604,0.9103124837519211,0.8666993589746904,-3.812389783299689,666.4468303763128,647.1046617534224,689.8928815859773,597.9297182317684,3255.2494297502535,3216.1971981295837,100.0,100.0
ip_stages[8],97.62284061845604,0.9103124837519211,0.8666993589746904,-3.7024336414584074,647.1046617534224,628.2238634308031,597.9297182317684,518.2253035033909,3216.1971981295837,3178.2713027345826,100.0,100.0
ip_stages[9],97.62284061845604,0.9103124837519211,0.8666993589746904,-3.5950355103333824,628.2238634308031,609.7991250831054,518.2253035033909,449.1455383508533,3178.2713027345826,3141.4455405711565,100.0,100.0
lp_stages[1],90.7091448537419,0.8074011620150117,0.6539549717124042,-8.270534582045721,609.7991250831054,563.5917667953096,449.1455383508533,293.72095782698483,3141.4455405711565,3050.269126160228,100.0,100.0
lp_stages[2],90.7091448537419,0.8074011620150117,0.6539549717124042,-7.64634820151018,563.5917667953096,520.4111567734246,293.72095782698483,192.08028066708613,3050.269126160228,2965.9738964583157,100.0,100.0
lp_stages[3],85.40980442379924,0.853115473327583,0.5942601092705102,-8.514321585702797,520.4111567734246,468.85614838873715,192.08028066708613,114.14564857793289,2965.9738964583157,2866.286025222185,100.0,100.0
lp_stages[4],85.40980442379924,0.853115473327583,0.5942601092705102,-7.669489257010812,468.85614838873715,421.90195015211606,114.14564857793289,67.83220559667565,2866.286025222185,2776.4896686006996,100.0,100.0
lp_stages[5],83.08222803569129,0.8610640202970283,0.5574350402615467,-7.549646817344367,421.90195015211606,373.9894125508536,67.83220559667565,37.8120482578124,2776.4896686006996,2685.6200928100607,100.0,100.0
outlet_stage,78.12820705843808,0.717981851288275,0.10348433020789154,-18.429033907165948,373.9894125508536,301.7310534307492,37.8120482578124,3.912954487748188,2685.6200928100607,2449.7381418345135,100.0,95.75678027289382
