,F (kg/s),Efficency (%),Pressure Ratio,Power (MW),T in (K),T out (K),P in (kPa),P out (kPa),h in (kJ/kg),h out (kJ/kg),x in (%),x out (%)
ip_stages[6],145.9639246674979,0.9212760401710883,0.850238776999118,-6.714497117031863,688.534822333624,665.7182051926876,1155.8112849336624,982.7155733437761,3294.9402066689,3248.9391339221424,100.0,100.0
ip_stages[7],141.79321110622442,0.9103124837519211,0.8666993589746904,-5.508552998076537,665.7182051926876,646.3344986844533,982.7155733437761,851.718957471496,3248.9391339221424,3210.089932644446,100.0,100.0
ip_stages[8],141.79321110622442,0.9103124837519211,0.8666993589746904,-5.349799448219603,646.3344986844533,627.4200203816708,851.718957471496,738.1842744671371,3210.089932644446,3172.3603445599233,100.0,100.0
ip_stages[9],141.79321110622442,0.9103124837519211,0.8666993589746904,-5.194744944529057,627.4200203816708,608.9689228460855,738.1842744671371,639.7838374858646,3172.3603445599233,3135.7242820573438,100.0,100.0
lp_stages[1],130.37883283545978,0.8074011620150117,0.6539549717124042,-11.826859816240422,608.9689228460855,562.6375156630484,639.7838374858646,418.3898213451221,3135.7242820573438,3045.0127795915555,100.0,100.0
lp_stages[2],130.37883283545978,0.8074011620150117,0.6539549717124042,-10.93531752529326,562.6375156630484,519.3931892839664,418.3898213451221,273.6081037825072,3045.0127795915555,2961.1393678768354,100.0,100.0
lp_stages[3],122.04341823732994,0.853115473327583,0.5942601092705102,-12.106669424150978,519.3931892839664,467.86322474411,273.6081037825072,162.59438165108978,2961.1393678768354,2861.9396764964463,100.0,100.0
lp_stages[4],122.04341823732994,0.853115473327583,0.5942601092705102,-10.906879419018193,467.86322474411,420.9920862412715,162.59438165108978,96.62335500674763,2861.9396764964463,2772.570830748383,100.0,100.0
lp_stages[5],118.45374084683154,0.8610640202970283,0.5574350402615467,-10.714722133606218,420.9920862412715,373.24633292295323,96.62335500674763,53.86124378839208,2772.570830748383,2682.1159235668442,100.0,100.0
outlet_stage,111.3027260204457,0.7244657484805114,0.11153124808133019,-25.97577906133434,373.24633292295323,309.33054039754876,53.86124378839208,6.007211742932164,2682.1159235668442,2448.736383010374,100.0,95.11689370371951
