,F (kg/s),Efficency (%),Pressure Ratio,Power (MW),T in (K),T out (K),P in (kPa),P out (kPa),h in (kJ/kg),h out (kJ/kg),x in (%),x out (%)
hp_stages[13],122.98692554560844,0.92040300131563,0.9358633643277562,-2.09203374322166,634.778260648957,625.8473857740694,2436.202549142978,2279.952713824803,3154.8347125214773,3137.824499981073,100.0,100.0
hp_stages[14],122.98692554560844,0.92040300131563,0.9358633643277562,-2.0635914649205827,625.8473857740694,617.028868576565,2279.952713824803,2133.724217268278,3137.824499981073,3121.0455500580156,100.0,100.0
ip_stages[1],111.92805483809869,0.9212760401710883,0.850238776999118,-6.097098732912675,813.6644394285753,787.6709214354912,2004.5226710846534,1704.3229043300205,3557.848472277626,3503.375098808106,100.0,100.0
ip_stages[2],111.92805483809869,0.9212760401710883,0.850238776999118,-5.903939479560147,787.6709214354912,762.3295788533193,1704.3229043300205,1449.0814217891418,3503.375098808106,3450.627470091605,100.0,100.0
ip_stages[3],111.92805483809869,0.9082775522255189,0.8541034666738103,-5.480071536644374,762.3295788533193,738.6382079908758,1449.0814217891418,1237.6654658427199,3450.627470091605,3401.666809204831,100.0,100.0
ip_stages[4],111.92805483809869,0.9212760401710883,0.850238776999118,-5.539422496597517,738.6382079908758,714.554589299979,1237.6654658427199,1052.3111720121578,3401.666809204831,3352.1758884110222,100.0,100.0
ip_stages[5],111.92805483809869,0.9212760401710883,0.850238776999118,-5.3601416496024825,714.554589299979,691.1021420799649,1052.3111720121578,894.7157639141257,3352.1758884110222,3304.2867183780413,100.0,100.0
ip_stages[6],111.92805483809869,0.9212760401710883,0.850238776999118,-5.1854445611302,691.1021420799649,668.2734705734861,894.7157639141257,760.7220368721778,3304.2867183780413,3257.9583463838094,100.0,100.0
ip_stages[7],108.6322522172887,0.9103124837519211,0.8666993589746904,-4.250311048985359,668.2734705734861,648.8757885021814,760.7220368721778,659.317301715037,3257.9583463838094,3218.8326635204576,100.0,100.0
ip_stages[8],108.6322522172887,0.9103124837519211,0.8666993589746904,-4.127815160849622,648.8757885021814,629.9416260475455,659.317301715037,571.4298827573452,3218.8326635204576,3180.834600545633,100.0,100.0
ip_stages[9],108.6322522172887,0.9103124837519211,0.8666993589746904,-4.0081661407926905,629.9416260475455,611.4655729968981,571.4298827573452,495.25791308477346,3180.834600545633,3143.9379509873093,100.0,100.0
lp_stages[1],100.67102445722689,0.8074011620150117,0.6539549717124042,-9.196898067746401,611.4655729968981,565.1144746458547,495.25791308477346,323.8763745416974,3143.9379509873093,3052.581991143531,100.0,100.0
lp_stages[2],100.67102445722689,0.8074011620150117,0.6539549717124042,-8.50330717758427,565.1144746458547,521.8069461862972,323.8763745416974,211.80056535173173,3052.581991143531,2968.115708780455,100.0,100.0
lp_stages[3],94.62407558581651,0.853115473327583,0.5942601092705102,-9.452613423847042,521.8069461862972,470.11628396264086,211.80056535173173,125.86462710947595,2968.115708780455,2868.2192145180165,100.0,100.0
lp_stages[4],94.62407558581651,0.853115473327583,0.5942601092705102,-8.515261688319761,470.11628396264086,423.04523804629065,125.86462710947595,74.79632705936918,2868.2192145180165,2778.2287798891775,100.0,100.0
lp_stages[5],91.93821046960731,0.8610640202970283,0.5574350402615467,-8.373056986525963,423.04523804629065,375.02320176540934,74.79632705936918,41.69409358575527,2778.2287798891775,2687.156124202738,100.0,100.0
outlet_stage,86.1396091616496,0.682700860168175,0.09055142922243582,-20.40050638755357,375.02320176540934,301.1160263584319,41.69409358575527,3.775459764324133,2687.156124202738,2450.3253957364645,100.0,95.82909086377059
