,F (kg/s),Efficency (%),Pressure Ratio,Power (MW),T in (K),T out (K),P in (kPa),P out (kPa),h in (kJ/kg),h out (kJ/kg),x in (%),x out (%)
ip_stages[5],157.8618995725648,0.9212760401710883,0.850238776999118,-7.524371630528393,714.4250907169381,690.8923863400524,1476.50486036594,1255.38168671079,3346.1827829674153,3298.518516599775,100.0,100.0
ip_stages[6],157.8618995725648,0.9212760401710883,0.850238776999118,-7.2793104212594395,690.8923863400524,667.9955060808596,1255.38168671079,1067.374189976072,3298.518516599775,3252.4066274044126,100.0,100.0
ip_stages[7],153.35369890370262,0.9103124837519211,0.8666993589746904,-5.972187263844522,667.9955060808596,648.5436658011745,1067.374189976072,925.0925262383911,3252.4066274044126,3213.4627525155865,100.0,100.0
ip_stages[8],153.35369890370262,0.9103124837519211,0.8666993589746904,-5.8002248073518405,648.5436658011745,629.563556625235,925.0925262383911,801.7770994830905,3213.4627525155865,3175.6402229723376,100.0,100.0
ip_stages[9],153.35369890370262,0.9103124837519211,0.8666993589746904,-5.632264512096678,629.563556625235,611.0492193832615,801.7770994830905,694.8996981625811,3175.6402229723376,3138.91294118937,100.0,100.0
lp_stages[1],140.64517157782265,0.8074011620150117,0.6539549717124042,-12.790580166203906,611.0492193832615,564.5417181719299,694.8996981625811,454.433112454869,3138.91294118937,3047.9707494119116,100.0,100.0
lp_stages[2],140.64517157782265,0.8074011620150117,0.6539549717124042,-11.827238170013016,564.5417181719299,521.1409048805106,454.433112454869,297.17879320060365,3047.9707494119116,2963.8780071063666,100.0,100.0
lp_stages[3],131.51761503085837,0.853115473327583,0.5942601092705102,-13.081615556632105,521.1409048805106,469.4416464426323,297.17879320060365,176.60150212026903,2963.8780071063666,2864.4113649112296,100.0,100.0
lp_stages[4],131.51761503085837,0.853115473327583,0.5942601092705102,-11.786160965143447,469.4416464426323,422.4231607962466,176.60150212026903,104.94722794732729,2864.4113649112296,2774.794768971758,100.0,100.0
lp_stages[5],127.67337052018188,0.8610640202970283,0.5574350402615467,-11.581680665430216,422.4231607962466,374.53691557806934,104.94722794732729,58.50126223615611,2774.794768971758,2684.0814070683105,100.0,100.0
outlet_stage,120.38119413864587,0.7530247580966801,0.1317878276935641,-27.32421215486621,374.53691557806934,313.95907858519786,58.50126223615611,7.7097542674345485,2684.0814070683105,2457.1006701652013,100.0,95.09760906854969
