Name,Year,Reference,NGCC,SOFC,NGCC + SOEC,rSOC,SOFC + SOEC,SOEC,SMR,ATR,Natural Gas Price,Carbon Tax,Hydrogen Price,Mean LMP,Minimum LMP,25th Percentile,50th Percentile,75th Percentile ,Maximum LMP,Standard Deviation,Skewness,Kurtosis,Bimodality Coefficient,Dip Test Statistic,Data labels,NGCC.1,SOFC.1,NGCC + SOEC.1,rSOC.1,SOFC + SOEC,SOEC.1,SMR.1,ATR.1,Passes Neither Test,Passes Bimodality Test Only,Passes Dip Test Only,Passes both tests. Bimodal.,NGCC_H2,NGCC_power,SOFC_H2,SOFC_power,NGCC + SOEC_H2,NGCC + SOEC_power,rSOC_H2,rSOC_power,SOFC + SOEC_H2,SOFC + SOEC_power,SOEC_H2,SOEC_power,Combined_Bimodal_Criteria
ERCOT_NORTH_2022,2022,2,-91.37854038,3.215735476,-149.7466492,60.1182904,41.76401366,-2.505627171,6.213135726,18.11124747,7.05,0,2,55.0601666,-464.7304,28.1067,44.2324,64.246875,5073.4436,130.8880563,25.90569819,819.6266284,0.817022372,0.004782089,38.54827819,0,1,0,1,1,0,1,1,0,1,0,0,0,0.323972603,0,0.649567387,0.557663054,0.38819864,0.471689498,0.528310502,0.587396812,0.412893656,0.560410238,0,0.003907074
ERCOT_HOUSTON_2022,2022,2,-60.9821364,38.60512212,-122.2300671,39.73904715,25.81273856,-64.29013461,-153.670288,-143.9374291,7.05,0,1,61.97532545,-28.7943,30.784325,46.5179,68.534975,4835.4304,146.368505,20.3951491,525.1743386,0.789438761,0.003361584,-12.79238356,0,1,0,1,1,0,0,0,0,1,0,0,0,0.357762557,0,0.686833012,8.60E-05,0.400752149,0.09951155,0.667457875,0.034008721,0.689633632,0.087945214,0,0.002653764
ERCOT_HOUSTON_2022,2022,2,-60.9821364,38.60512212,-122.0090596,54.97037384,36.92019551,-45.80362103,-74.83028804,-65.09742907,7.05,0,1.5,61.97532545,-28.7943,30.784325,46.5179,68.534975,4835.4304,146.368505,20.3951491,525.1743386,0.789438761,0.003361584,-1.68492661,0,1,0,1,1,0,0,0,0,1,0,0,0,0.357762557,0,0.686833012,0.006447631,0.398173838,0.296470814,0.639358118,0.342320243,0.628960814,0.336757881,0,0.002653764
ERCOT_HOUSTON_2022,2022,2,-60.9821364,38.60512212,-72.28993948,123.4640306,123.3894442,37.93918328,82.84971196,92.58257093,7.05,0,2.5,61.97532545,-28.7943,30.784325,46.5179,68.534975,4835.4304,146.368505,20.3951491,525.1743386,0.789438761,0.003361584,84.78432211,0,1,0,1,1,1,1,1,0,1,0,0,0,0.357762557,0,0.686833012,0.708955892,0.285497278,0.538812784,0.461187213,0.702506625,0.298099753,0.704748748,0,0.002653764
ERCOT_HOUSTON_2022,2022,2,-60.9821364,38.60512212,-12.03618833,170.0188251,183.1105671,97.68605643,161.689712,171.4225709,7.05,0,3,61.97532545,-28.7943,30.784325,46.5179,68.534975,4835.4304,146.368505,20.3951491,525.1743386,0.789438761,0.003361584,85.42451071,0,1,0,1,1,1,1,1,0,1,0,0,0,0.357762557,0,0.686833012,0.826283558,0.168074295,0.637328767,0.362671233,0.81661176,0.184228622,0.823109159,0,0.002653764
ERCOT_HOUSTON_2022,2022,2,-61.9690664,37.25906712,-120.1510676,84.87896755,73.21216129,-12.7441217,4.009711962,13.74257093,7.05,0,2,61.97532545,-28.7943,30.784325,46.5179,68.534975,4835.4304,146.368505,20.3951491,525.1743386,0.789438761,0.003361584,35.95309417,0,1,0,1,1,0,1,1,0,1,0,0,0,0.357762557,0,0.686829194,0.200797886,0.394846372,0.438356164,0.561643836,0.552212516,0.448078052,0.527716895,0,0.002653765
MISO_LOUISIANA_2022,2022,2,-106.2215795,1.794514552,-168.4339109,19.44525778,9.282492355,-41.00584895,-25.16716723,-13.84761438,8.04,0,2,62.47651027,-3.03,40.29,52.905,71.82,2009.43,60.16116204,16.3724742,397.407016,0.671959306,0.00181516,7.487977803,0,1,0,1,1,0,0,0,0,1,0,0,0,0.331278539,0,0.737118934,0.015076165,0.385865029,0.335388128,0.663897185,0.439794521,0.560116427,0.390114155,0,0.001219714
MISO_LOUISIANA_2022,2022,2,-105.2285015,2.386534552,-166.3174937,-2.775636799,-14.35839412,-67.15636502,-182.8471672,-171.5276144,8.04,0,1,62.47651027,-3.03,40.29,52.905,71.82,2009.43,60.16116204,16.3724742,397.407016,0.671959306,0.00181516,-16.74492867,0,1,0,0,0,0,0,0,0,1,0,0,0,0.331278539,0,0.737121111,0.001278539,0.453164122,0.021122427,0.749996686,0.0006621,0.750575297,0.000844749,0,0.001219714
MISO_LOUISIANA_2022,2022,2,-105.2285015,2.386534552,-166.3164196,1.28817218,-14.04089025,-62.64867177,-104.0071672,-92.68761438,8.04,0,1.5,62.47651027,-3.03,40.29,52.905,71.82,2009.43,60.16116204,16.3724742,397.407016,0.671959306,0.00181516,-16.4274248,0,1,0,1,0,0,0,0,0,1,0,0,0,0.331278539,0,0.737121111,0.000108799,0.389193557,0.118817775,0.680203306,0.055203738,0.752729422,0.1660045,0,0.001219714
MISO_LOUISIANA_2022,2022,2,-105.2285015,2.386534552,-146.6776754,51.27127095,53.37785441,0.116978992,53.67283276,64.99238562,8.04,0,2.5,62.47651027,-3.03,40.29,52.905,71.82,2009.43,60.16116204,16.3724742,397.407016,0.671959306,0.00181516,50.99131986,0,1,0,1,1,1,1,1,0,1,0,0,0,0.331278539,0,0.737121111,0.66679653,0.323650404,0.468378994,0.531621004,0.662107737,0.338487846,0.638287529,0,0.001219714
MISO_LOUISIANA_2022,2022,2,-105.2285015,2.386534552,-88.98687824,93.26341184,110.5061233,57.3890746,132.5128328,143.8323856,8.04,0,3,62.47651027,-3.03,40.29,52.905,71.82,2009.43,60.16116204,16.3724742,397.407016,0.671959306,0.00181516,53.11704873,0,1,0,1,1,1,1,1,0,1,0,0,0,0.331278539,0,0.737121111,0.790039242,0.204153315,0.59349315,0.406506849,0.773964213,0.226868544,0.814947143,0,0.001219714
MISO_INDIANA_2022,2022,2,-70.48599643,49.34308446,-149.7658518,60.40358626,55.59928375,-52.17849621,-28.03064079,-19.52495615,8.04,0,2,71.46314954,-4.43,44.3475,58.255,81.5925,2411.71,70.27445867,14.63693097,366.3904192,0.582687418,0.002469096,6.256199296,0,1,0,1,1,0,0,0,0,1,0,0,0,0.430593607,0,0.83757664,0.026167469,0.507055417,0.251141553,0.748358754,0.443207854,0.546179021,0.29659813,0,0.001438711
MISO_INDIANA_2022,2022,2,-69.16092643,49.43241446,-131.6193613,45.03561509,37.63357233,-67.14841976,-185.7106408,-177.2049562,8.04,0,1,71.46314954,-4.43,44.3475,58.255,81.5925,2411.71,70.27445867,14.63693097,366.3904192,0.582687418,0.002469096,-11.79884212,0,1,0,1,1,0,0,0,0,1,0,0,0,0.430593607,0,0.837575963,0,0.509431948,0.014812286,0.819486772,0.002054795,0.836892323,0.001255704,0,0.001438711
MISO_INDIANA_2022,2022,2,-69.16092643,49.43241446,-131.6193613,47.82870648,38.42461048,-65.49965031,-106.8706408,-98.36495615,8.04,0,1.5,71.46314954,-4.43,44.3475,58.255,81.5925,2411.71,70.27445867,14.63693097,366.3904192,0.582687418,0.002469096,-11.00780398,0,1,0,1,1,0,0,0,0,1,0,0,0,0.430593607,0,0.837575963,0,0.508797229,0.073983102,0.799080951,0.039106609,0.820889519,0.033538813,0,0.001438711
MISO_INDIANA_2022,2022,2,-69.16092643,49.43241446,-111.9407788,85.08368587,92.3574981,-16.64909473,50.80935921,59.31504385,8.04,0,2.5,71.46314954,-4.43,44.3475,58.255,81.5925,2411.71,70.27445867,14.63693097,366.3904192,0.582687418,0.002469096,42.92508364,0,1,0,1,1,0,1,1,0,1,0,0,0,0.430593607,0,0.837575963,0.576605833,0.413654678,0.376255707,0.623744291,0.555744477,0.444809501,0.519109569,0,0.001438711
MISO_INDIANA_2022,2022,2,-69.16092643,49.43241446,-61.42364387,119.8150675,142.3001429,31.4820628,129.6493592,138.1550438,8.04,0,3,71.46314954,-4.43,44.3475,58.255,81.5925,2411.71,70.27445867,14.63693097,366.3904192,0.582687418,0.002469096,92.86772847,0,1,0,1,1,1,1,1,0,1,0,0,0,0.430593607,0,0.837575963,0.70331979,0.290487983,0.498972603,0.501027397,0.686859168,0.313976024,0.70897487,0,0.001438711
PJM_WEST_2022,2022,2,-33.75765876,91.28148257,-93.45185712,86.54517717,83.4063202,-67.06767886,-157.2890758,-151.4179522,7.04,0,1,74.25228529,-20.2954,44.427075,58.14895,81.378875,3794.4313,118.221723,19.78489554,478.5809901,0.81490188,0.002474952,-7.875162373,0,1,0,1,1,0,0,0,0,1,0,0,0,0.542237443,0,0.905263344,0.006559275,0.683420119,0.013276305,0.894310198,0.003424658,0.906127336,0.003698626,0,0.002016843
PJM_WEST_2022,2022,2,-33.75765876,91.28148257,-93.40176075,89.21225294,85.63778572,-64.57215288,-78.4490758,-72.57795222,7.04,0,1.5,74.25228529,-20.2954,44.427075,58.14895,81.378875,3794.4313,118.221723,19.78489554,478.5809901,0.81490188,0.002474952,-5.643696858,0,1,0,1,1,0,0,0,0,1,0,0,0,0.542237443,0,0.905263344,0.001289526,0.657271432,0.073439636,0.877769505,0.1151097,0.86623504,0.092968002,0,0.002016843
PJM_WEST_2022,2022,2,-33.75765876,91.28148257,-55.15916404,122.1960717,141.4889563,-16.99051867,79.2309242,85.10204778,7.04,0,2.5,74.25228529,-20.2954,44.427075,58.14895,81.378875,3794.4313,118.221723,19.78489554,478.5809901,0.81490188,0.002474952,50.20747376,0,1,0,1,1,0,1,1,0,1,0,0,0,0.542237443,0,0.905263344,0.577464581,0.41403994,0.339497717,0.660502283,0.567637802,0.433171565,0.531666554,0,0.002016843
PJM_WEST_2022,2022,2,-33.75765876,91.28148257,-4.342006897,154.0617592,191.7379347,32.90226704,158.0709242,163.9420478,7.04,0,3,74.25228529,-20.2954,44.427075,58.14895,81.378875,3794.4313,118.221723,19.78489554,478.5809901,0.81490188,0.002474952,100.4564521,0,1,0,1,1,1,1,1,0,1,0,0,0,0.542237443,0,0.905263344,0.709277057,0.285075994,0.465525114,0.534474886,0.694631951,0.306445023,0.716253714,0,0.002016843
PJM_WEST_2022,2022,2,-34.90443676,91.19215257,-91.86102395,100.6045065,104.4446612,-51.35367794,0.390924202,6.262047776,7.04,0,2,74.25228529,-20.2954,44.427075,58.14895,81.378875,3794.4313,118.221723,19.78489554,478.5809901,0.81490188,0.002474952,13.25250859,0,1,0,1,1,0,1,1,0,1,0,0,0,0.542237443,0,0.905262642,0.204326734,0.61570645,0.207648402,0.792351598,0.357154169,0.643214961,0.28892694,0,0.002016843
CAISO_ZP26_2022,2022,2,11.41363622,132.7612775,-50.76743338,143.020493,133.8589378,-62.32292676,-172.1385377,-167.7172125,7.47,0,1,81.30118618,-35.0853,45.008325,65.30625,86.917725,1976.5301,101.7236996,9.083343261,129.9866901,0.627931106,0.003537333,1.097660302,1,1,0,1,1,0,0,0,0,1,0,0,0,0.591894977,0,0.862295623,0.004999144,0.633381281,0.10445576,0.817827761,0.080273973,0.836138337,0.075205486,0,0.002221201
CAISO_ZP26_2022,2022,2,11.41363622,132.7612775,-50.72757748,153.1678354,142.7057569,-52.26861566,-93.29853774,-88.8772125,7.47,0,1.5,81.30118618,-35.0853,45.008325,65.30625,86.917725,1976.5301,101.7236996,9.083343261,129.9866901,0.627931106,0.003537333,9.944479427,1,1,0,1,1,0,0,0,0,1,0,0,0,0.591894977,0,0.862295623,0.031464438,0.611896261,0.154586637,0.809431947,0.113999389,0.791655716,0.162922375,0,0.002221201
CAISO_ZP26_2022,2022,2,11.41363622,132.7612775,-20.34360359,189.4902194,191.3021378,-2.010033427,64.38146226,68.8027875,7.47,0,2.5,81.30118618,-35.0853,45.008325,65.30625,86.917725,1976.5301,101.7236996,9.083343261,129.9866901,0.627931106,0.003537333,58.54086033,1,1,0,1,1,0,1,1,0,1,0,0,0,0.591894977,0,0.862295623,0.500082648,0.489562325,0.308561368,0.69143784,0.462087837,0.538404107,0.487328757,0,0.002221201
CAISO_ZP26_2022,2022,2,11.41363622,132.7612775,24.17283745,216.6299015,235.0544989,43.09708731,143.2214623,147.6427875,7.47,0,3,81.30118618,-35.0853,45.008325,65.30625,86.917725,1976.5301,101.7236996,9.083343261,129.9866901,0.627931106,0.003537333,102.2932215,1,1,1,1,1,1,1,1,0,1,0,0,0,0.591894977,0,0.862295623,0.641916356,0.350960505,0.38173516,0.61826484,0.635706164,0.365150373,0.668030577,0,0.002221201
CAISO_ZP26_2022,2022,2,10.36540222,132.7612775,-47.2284511,168.2355231,161.3217998,-35.21069472,-14.45853774,-10.0372125,7.47,0,2,81.30118618,-35.0853,45.008325,65.30625,86.917725,1976.5301,101.7236996,9.083343261,129.9866901,0.627931106,0.003537333,28.56052229,1,1,0,1,1,0,0,0,0,1,0,0,0,0.591894977,0,0.862295623,0.135257849,0.608408548,0.227511416,0.772488584,0.300926094,0.69922629,0.325319635,0,0.002221201
CAISO_SP15_2022,2022,2,24.56132403,147.883212,-36.92804416,155.7611977,149.3513284,-64.08436179,-173.0936295,-169.6108505,7.47,0,1,84.2986175,-27.4744,46.06545,65.96965,90.0033,1994.734,104.7273432,8.681443648,119.5721779,0.623035543,0.004089906,1.468116347,1,1,0,1,1,0,0,0,0,1,0,0,0,0.599885845,0,0.87030164,0.003864079,0.642915369,0.094572011,0.829170412,0.071902371,0.846677528,0.066529688,0,0.002548157
CAISO_SP15_2022,2022,2,24.56132403,147.883212,-36.59797756,165.0852273,157.4230335,-53.46745769,-94.25362952,-90.77085055,7.47,0,1.5,84.2986175,-27.4744,46.06545,65.96965,90.0033,1994.734,104.7273432,8.681443648,119.5721779,0.623035543,0.004089906,9.539821513,1,1,0,1,1,0,0,0,0,1,0,0,0,0.599885845,0,0.87030164,0.025274713,0.627708119,0.144646666,0.820669781,0.10180474,0.813986615,0.149063998,0,0.002548157
CAISO_SP15_2022,2022,2,24.56132403,147.883212,-7.78798726,199.5203058,204.445827,-6.952114284,63.42637048,66.90914945,7.47,0,2.5,84.2986175,-27.4744,46.06545,65.96965,90.0033,1994.734,104.7273432,8.681443648,119.5721779,0.623035543,0.004089906,56.56261497,1,1,0,1,1,0,1,1,0,1,0,0,0,0.599885845,0,0.87030164,0.467065514,0.524577485,0.29783105,0.70216895,0.454524842,0.545975105,0.483356149,0,0.002548157
CAISO_SP15_2022,2022,2,24.56132403,147.883212,35.7517073,225.9236488,247.1867621,36.64337144,142.2663705,145.7491495,7.47,0,3,84.2986175,-27.4744,46.06545,65.96965,90.0033,1994.734,104.7273432,8.681443648,119.5721779,0.623035543,0.004089906,99.30355013,1,1,1,1,1,1,1,1,0,1,0,0,0,0.599885845,0,0.87030164,0.633211313,0.359311951,0.374885845,0.625114155,0.622307157,0.378545677,0.623275862,0,0.002548157
CAISO_SP15_2022,2022,2,23.54997803,147.883212,-34.02967014,179.2381596,175.1025688,-38.35476055,-15.41362952,-11.93085055,7.47,0,2,84.2986175,-27.4744,46.06545,65.96965,90.0033,1994.734,104.7273432,8.681443648,119.5721779,0.623035543,0.004089906,27.21935674,1,1,0,1,1,0,0,0,0,1,0,0,0,0.599885845,0,0.870301642,0.136761077,0.622752547,0.215981735,0.784018265,0.298139898,0.702032647,0.310136922,0,0.002548157
ISO_NE_2022,2022,2,-52.380643,61.79867411,-114.8425805,71.34235058,54.46923324,-54.02832335,-112.041016,-102.956912,10.76,0,2,84.91544863,-150.91,49.545,65.87,98.705,2254.35,64.92435099,6.741013859,157.4969691,0.289357305,0.002238656,-7.329440875,0,1,0,1,1,0,0,0,1,0,0,0,0,0.337328767,0,0.65886622,0.000773716,0.321884426,0.185601447,0.653864213,0.110860104,0.700001978,0.226278469,0,0.000647771
ISO_NE_2022,2022,2,-51.452119,63.64741911,-109.4698592,59.62327469,40.71611823,-66.82272872,-269.721016,-260.636912,10.76,0,1,84.91544863,-150.91,49.545,65.87,98.705,2254.35,64.92435099,6.741013859,157.4969691,0.289357305,0.002238656,-22.93130088,0,1,0,1,1,0,0,0,1,0,0,0,0,0.337328767,0,0.658866194,8.60E-05,0.322109217,0.020071376,0.666370591,0.058515982,0.690740829,0.002876714,0,0.000647771
ISO_NE_2022,2022,2,-51.452119,63.64741911,-109.4627981,62.42206948,53.11731807,-63.59499249,-190.881016,-181.796912,10.76,0,1.5,84.91544863,-150.91,49.545,65.87,98.705,2254.35,64.92435099,6.741013859,157.4969691,0.289357305,0.002238656,-10.53010104,0,1,0,1,1,0,0,0,1,0,0,0,0,0.337328767,0,0.658866194,0.000171937,0.322153884,0.067199594,0.677432913,0.011210046,0.670157365,0.057031762,0,0.000647771
ISO_NE_2022,2022,2,-51.452119,63.64741911,-109.3010437,92.43417285,80.12590369,-25.64149385,-33.20101604,-24.11691197,10.76,0,2.5,84.91544863,-150.91,49.545,65.87,98.705,2254.35,64.92435099,6.741013859,157.4969691,0.289357305,0.002238656,16.47848458,0,1,0,1,1,0,0,0,1,0,0,0,0,0.337328767,0,0.658866194,0.004126484,0.320788575,0.34673705,0.615710396,0.457310381,0.542509275,0.439360607,0,0.000647771
ISO_NE_2022,2022,2,-51.452119,63.64741911,-108.5074696,125.5296964,122.2608577,16.31382171,45.63898396,54.72308803,10.76,0,3,84.91544863,-150.91,49.545,65.87,98.705,2254.35,64.92435099,6.741013859,157.4969691,0.289357305,0.002238656,58.61343858,0,1,0,1,1,1,1,1,1,0,0,0,0,0.337328767,0,0.658866194,0.176975673,0.33153264,0.473287669,0.526712327,0.595641523,0.404673047,0.608758818,0,0.000647771
CAISO_NP15_2022,2022,2,37.50478563,170.8063814,-21.70349788,171.4670664,172.3014611,-66.32382122,-174.7935001,-172.9811439,7.47,0,1,89.63344005,-16.3892,51.30345,69.9768,91.973725,1971.8911,106.4439659,9.238668704,129.129212,0.65354456,0.004203258,1.495079729,1,1,0,1,1,0,0,0,0,1,0,0,0,0.668150685,0,0.910785841,0.000429842,0.680588211,0.044661343,0.887322565,0.031392694,0.900385371,0.007031963,0,0.002747016
CAISO_NP15_2022,2022,2,37.50478563,170.8063814,-21.19568299,176.4569033,176.3445746,-61.17263382,-95.95350006,-94.14114393,7.47,0,1.5,89.63344005,-16.3892,51.30345,69.9768,91.973725,1971.8911,106.4439659,9.238668704,129.129212,0.65354456,0.004203258,5.538193218,1,1,0,1,1,0,0,0,0,1,0,0,0,0.668150685,0,0.910785841,0.011863641,0.676850932,0.077036845,0.85873511,0.086827739,0.882785917,0.090570825,0,0.002747016
CAISO_NP15_2022,2022,2,37.50478563,170.8063814,1.918035916,201.4432154,213.5162603,-25.32178918,61.72649994,63.53885607,7.47,0,2.5,89.63344005,-16.3892,51.30345,69.9768,91.973725,1971.8911,106.4439659,9.238668704,129.129212,0.65354456,0.004203258,42.70987891,1,1,1,1,1,0,1,1,0,1,0,0,0,0.668150685,0,0.910785841,0.402743411,0.588858884,0.237557077,0.762442922,0.38835507,0.612131708,0.394132352,0,0.002747016
CAISO_NP15_2022,2022,2,37.50478563,170.8063814,41.21507247,222.9811741,251.9294461,12.88579877,140.5664999,142.3788561,7.47,0,3,89.63344005,-16.3892,51.30345,69.9768,91.973725,1971.8911,106.4439659,9.238668704,129.129212,0.65354456,0.004203258,81.12306467,1,1,1,1,1,1,1,1,0,1,0,0,0,0.668150685,0,0.910785841,0.594280847,0.396714434,0.308447488,0.691552511,0.580522297,0.420373771,0.577816765,0,0.002747016
CAISO_NP15_2022,2022,2,36.59795563,170.8063814,-19.83999158,185.9611442,189.27622,-51.58068859,-17.11350006,-15.30114393,7.47,0,2,89.63344005,-16.3892,51.30345,69.9768,91.973725,1971.8911,106.4439659,9.238668704,129.129212,0.65354456,0.004203258,18.46983858,1,1,0,1,1,0,0,0,0,1,0,0,0,0.668150685,0,0.91078585,0.082875464,0.668038108,0.153767123,0.846232877,0.238089873,0.762088126,0.241940639,0,0.002747016
HighSolarCapRes_2030,2030,3,-169.9231999,-95.79928228,-68.22776984,60.0507217,67.10465888,122.3132472,137.8625746,153.5124219,2.94,0,2,19.96012651,-266.2156793,17.68400057,19.61800056,22.21099469,123.8209637,8.82069626,-4.116510706,250.0569619,0.07091521,0.058773988,-55.20858835,0,0,0,1,1,1,1,1,0,0,1,0,0,0.014840183,0,0.95710342,0.991646491,0.008227983,0.986643787,0.013356164,0.991629091,0.010001661,0.993242009,0,0.00416797
HighSolarCapRes_2030,2030,3,-169.6217719,-95.79928228,-232.474852,-82.02891902,-87.79141226,-33.52012301,-19.81742537,-4.167578061,2.94,0,1,19.96012651,-266.2156793,17.68400057,19.61800056,22.21099469,123.8209637,8.82069626,-4.116510706,250.0569619,0.07091521,0.058773988,-54.27128925,0,0,0,0,0,0,0,0,0,0,1,0,0,0.014840183,0,0.957103452,0.569387243,0.014403912,0.547831049,0.452168948,0.896609848,0.104818283,0.927031962,0,0.00416797
HighSolarCapRes_2030,2030,3,-169.6217719,-95.79928228,-146.2274196,-17.61360724,-10.88590403,44.15663744,59.02257463,74.67242194,2.94,0,1.5,19.96012651,-266.2156793,17.68400057,19.61800056,22.21099469,123.8209637,8.82069626,-4.116510706,250.0569619,0.07091521,0.058773988,-55.04254147,0,0,0,0,0,1,1,1,0,0,1,0,0,0.014840183,0,0.957103452,0.98703259,0.012880973,0.984474885,0.015525114,0.98693052,0.014688765,0.989589041,0,0.00416797
HighSolarCapRes_2030,2030,3,-169.6217719,-95.79928228,10.08870377,137.8694063,145.4132414,200.7224341,216.7025746,232.3524219,2.94,0,2.5,19.96012651,-266.2156793,17.68400057,19.61800056,22.21099469,123.8209637,8.82069626,-4.116510706,250.0569619,0.07091521,0.058773988,-55.30919277,0,0,1,1,1,1,1,1,0,0,1,0,0,0.014840183,0,0.957103452,0.994702235,0.005246505,0.987899426,0.012100455,0.994609034,0.007026219,0.995616438,0,0.00416797
HighSolarCapRes_2030,2030,3,-169.6217719,-95.79928228,88.59090467,215.8604014,223.9066705,279.2767724,295.5425746,311.1924219,2.94,0,3,19.96012651,-266.2156793,17.68400057,19.61800056,22.21099469,123.8209637,8.82069626,-4.116510706,250.0569619,0.07091521,0.058773988,-55.37010195,0,0,1,1,1,1,1,1,0,0,1,0,0,0.014840183,0,0.957103452,0.996967462,0.00298347,0.99086758,0.00913242,0.99694108,0.00470089,0.997442922,0,0.00416797
BaseCaseCapRes_2030,2030,3,-170.9993069,-95.56841907,-221.44,-84.28668163,-89.4863539,-35.77505362,-19.86513631,-4.262173414,2.94,0,1,20.10986108,-330.0078856,17.74400002,19.98099997,23.24599975,111.6506992,8.712783131,-16.80026372,641.2076537,0.439684949,0.052328648,-53.71130028,0,0,0,0,0,0,0,0,0,0,1,0,0,0.013242009,0,0.967038859,0.583507041,0.016019347,0.564497716,0.435502282,0.896367602,0.105133077,0.9274881,0,0.023008119
BaseCaseCapRes_2030,2030,3,-170.9993069,-95.56841907,-147.5137951,-21.24172709,-12.32332512,42.20243369,58.97486369,74.57782659,2.94,0,1.5,20.10986108,-330.0078856,17.74400002,19.98099997,23.24599975,111.6506992,8.712783131,-16.80026372,641.2076537,0.439684949,0.052328648,-54.52575881,0,0,0,0,0,1,1,1,0,0,1,0,0,0.013242009,0,0.967038859,0.991915146,0.007928737,0.985616438,0.014383562,0.991894977,0.009794896,0.993515981,0,0.023008119
BaseCaseCapRes_2030,2030,3,-170.9993069,-95.56841907,9.443620648,134.8916816,144.6228407,199.2863559,216.6548637,232.2578266,2.94,0,2.5,20.10986108,-330.0078856,17.74400002,19.98099997,23.24599975,111.6506992,8.712783131,-16.80026372,641.2076537,0.439684949,0.052328648,-54.66351523,0,0,1,1,1,1,1,1,0,0,1,0,0,0.013242009,0,0.967038859,0.998506378,0.001398995,0.99292236,0.007077625,0.998384853,0.003329893,0.998630137,0,0.023008119
BaseCaseCapRes_2030,2030,3,-170.9993069,-95.56841907,88.20030508,213.2920619,223.3781247,278.0565346,295.4948637,311.0978266,2.94,0,3,20.10986108,-330.0078856,17.74400002,19.98099997,23.24599975,111.6506992,8.712783131,-16.80026372,641.2076537,0.439684949,0.052328648,-54.67840993,0,0,1,1,1,1,1,1,0,0,1,0,0,0.013242009,0,0.967038859,0.999086758,0.000913242,0.995091312,0.004908676,0.999086758,0.002633012,0.999269406,0,0.023008119
BaseCaseCapRes_2030,2030,3,-171.1900709,-95.56841907,-69.13684102,56.69880595,66.04841678,120.6646789,137.8148637,153.4178266,2.94,0,2,20.10986108,-330.0078856,17.74400002,19.98099997,23.24599975,111.6506992,8.712783131,-16.80026372,641.2076537,0.439684949,0.052328648,-54.61626216,0,0,0,1,1,1,1,1,0,0,1,0,0,0.013242009,0,0.96703884,0.995759978,0.004136953,0.991095841,0.008904109,0.995726881,0.005985731,0.99652968,0,0.023008119
HighWindCapRes_2030,2030,3,-170.999307,-95.5684177,-221.44,-84.28668069,-89.48620489,-35.77505437,-19.86513639,-4.262173569,2.94,0,1,20.10986133,-330.0078845,17.74400006,19.98099999,23.24599993,111.6506988,8.712783232,-16.80026318,641.2076067,0.439684953,0.052328708,-53.71115052,0,0,0,0,0,0,0,0,0,0,1,0,0,0.013242009,0,0.967038855,0.583507031,0.01601935,0.564497716,0.435502282,0.896281653,0.105218537,0.9274881,0,0.023008146
HighWindCapRes_2030,2030,3,-170.999307,-95.5684177,-147.5139413,-21.24121431,-12.32312506,42.20243203,58.97486361,74.57782643,2.94,0,1.5,20.10986133,-330.0078845,17.74400006,19.98099999,23.24599993,111.6506988,8.712783232,-16.80026318,641.2076067,0.439684953,0.052328708,-54.52555709,0,0,0,0,0,1,1,1,0,0,1,0,0,0.013242009,0,0.967038855,0.991915151,0.007928736,0.985616438,0.014383562,0.991894977,0.009795561,0.993515981,0,0.023008146
HighWindCapRes_2030,2030,3,-170.999307,-95.5684177,9.438979993,134.9025445,144.6228407,199.2863544,216.6548636,232.2578264,2.94,0,2.5,20.10986133,-330.0078845,17.74400006,19.98099999,23.24599993,111.6506988,8.712783232,-16.80026318,641.2076067,0.439684953,0.052328708,-54.66351369,0,0,1,1,1,1,1,1,0,0,1,0,0,0.013242009,0,0.967038855,0.99850638,0.001398995,0.99292236,0.007077625,0.998448926,0.003267905,0.998630137,0,0.023008146
HighWindCapRes_2030,2030,3,-170.999307,-95.5684177,88.20030496,213.2920602,223.3781247,278.0565331,295.4948636,311.0978264,2.94,0,3,20.10986133,-330.0078845,17.74400006,19.98099999,23.24599993,111.6506988,8.712783232,-16.80026318,641.2076067,0.439684953,0.052328708,-54.6784084,0,0,1,1,1,1,1,1,0,0,1,0,0,0.013242009,0,0.967038855,0.999086758,0.000913242,0.995091312,0.004908676,0.999086758,0.002633012,0.999269406,0,0.023008146
HighWindCapRes_2030,2030,3,-171.190071,-95.5684177,-69.13684126,56.69880432,66.04841665,120.6649267,137.8148636,153.4178264,2.94,0,2,20.10986133,-330.0078845,17.74400006,19.98099999,23.24599993,111.6506988,8.712783232,-16.80026318,641.2076067,0.439684953,0.052328708,-54.61651003,0,0,0,1,1,1,1,1,0,0,1,0,0,0.013242009,0,0.967038842,0.995760244,0.00413695,0.991095841,0.008904109,0.995726881,0.005985752,0.99652968,0,0.023008146
WinterNYCapRes_2030,2030,3,-165.9584811,-84.33870814,-67.36917216,51.51468538,67.99880189,108.8997433,137.0989882,151.9984771,2.94,0,2,22.35654316,1.06E-08,19.02499998,20.52499997,23.66005472,135.5121691,9.704171047,6.377681674,56.93429715,0.695329901,0.030059282,-40.90094142,0,0,0,1,1,1,1,1,0,1,0,0,0,0.090182648,0,0.987858892,0.983783396,0.016157669,0.977283105,0.022716895,0.983714192,0.018238135,0.986757859,0,0.020901118
